
Timestamp(ms),GaugeValue,HeadPos.x,HeadPos.y,HeadPos.z,HeadForward.x,HeadForward.y,HeadForward.z,GazePos.x,GazePos.y,GazePos.z,GazeDirection.x,GazeDirection.y,GazeDirection.z,AOIName
1758851664655,0,0.101,0.863,0.236,0.19,0.49,0.85,0.035,0.431,0.622,0,0,1,None
1758851664786,0,0.101,0.862,0.236,0.19,0.49,0.85,0.034,0.431,0.622,0,0,1,None
1758851664939,0,0.101,0.863,0.236,0.189,0.491,0.851,0.035,0.431,0.621,0,0,1,None
1758851665043,0,0.101,0.863,0.236,0.191,0.488,0.852,0.035,0.432,0.622,0,0,1,None
1758851665142,0,0.101,0.862,0.236,0.193,0.488,0.851,0.035,0.431,0.622,0,0,1,None
1758851665297,0,0.101,0.863,0.236,0.189,0.487,0.853,0.035,0.431,0.621,0,0,1,None
1758851665426,0,0.102,0.863,0.236,0.192,0.488,0.852,0.035,0.431,0.621,0,0,1,None
1758851665529,0,0.102,0.863,0.236,0.191,0.486,0.853,0.035,0.431,0.621,0,0,1,None
1758851665630,0,0.102,0.863,0.236,0.194,0.484,0.854,0.035,0.431,0.622,0,0,1,None
1758851665764,0,0.102,0.862,0.236,0.195,0.484,0.853,0.035,0.431,0.622,0,0,1,None
1758851665861,0,0.102,0.863,0.236,0.195,0.483,0.854,0.035,0.431,0.622,0,0,1,None
1758851665985,0,0.102,0.862,0.236,0.197,0.487,0.851,0.035,0.431,0.622,0,0,1,None
1758851666106,0,0.102,0.863,0.235,0.195,0.484,0.853,0.035,0.431,0.621,0,0,1,None
1758851666232,0,0.102,0.862,0.236,0.197,0.485,0.852,0.035,0.431,0.622,0,0,1,None
1758851666355,0,0.102,0.862,0.235,0.198,0.486,0.851,0.035,0.431,0.621,0,0,1,None
1758851666466,0,0.101,0.862,0.235,0.197,0.485,0.852,0.035,0.431,0.621,0,0,1,None
1758851666585,0,0.101,0.862,0.235,0.201,0.488,0.849,0.035,0.431,0.621,0,0,1,None
1758851666705,0,0.101,0.863,0.235,0.198,0.486,0.851,0.035,0.431,0.621,0,0,1,None
1758851667936,0,0.103,0.862,0.235,0.211,0.477,0.853,0.036,0.431,0.622,0,0,1,None
1758851668193,0,0.104,0.862,0.236,0.211,0.476,0.854,0.036,0.431,0.622,0,0,1,None
1758851668317,0,0.103,0.862,0.236,0.21,0.473,0.856,0.036,0.431,0.622,0,0,1,None
1758851668424,0,0.104,0.861,0.236,0.214,0.476,0.853,0.036,0.43,0.622,0,0,1,None
1758851668572,0,0.104,0.861,0.236,0.211,0.473,0.855,0.036,0.43,0.622,0,0,1,None
1758851668716,0,0.104,0.861,0.236,0.214,0.471,0.856,0.036,0.43,0.622,0,0,1,None
1758851668815,0,0.104,0.86,0.236,0.217,0.472,0.854,0.037,0.43,0.622,0,0,1,None
1758851668934,0,0.105,0.861,0.236,0.216,0.468,0.857,0.037,0.431,0.622,0,0,1,None
1758851669055,0,0.105,0.86,0.236,0.223,0.47,0.854,0.037,0.43,0.622,0,0,1,None
1758851669155,0,0.105,0.861,0.236,0.221,0.466,0.857,0.037,0.43,0.622,0,0,1,None
1758851669251,0,0.106,0.86,0.237,0.226,0.468,0.855,0.037,0.43,0.623,0,0,1,None
1758851669382,0,0.106,0.86,0.237,0.223,0.464,0.857,0.037,0.43,0.623,0,0,1,None
1758851669483,0,0.106,0.86,0.237,0.228,0.467,0.854,0.037,0.43,0.623,0,0,1,None
1758851669628,0,0.106,0.86,0.237,0.227,0.468,0.854,0.037,0.43,0.622,0,0,1,None
1758851669722,0,0.106,0.86,0.237,0.227,0.466,0.855,0.037,0.43,0.623,0,0,1,None
1758851669851,0,0.106,0.86,0.236,0.229,0.468,0.853,0.037,0.43,0.622,0,0,1,None
1758851669974,0,0.105,0.861,0.236,0.221,0.466,0.857,0.037,0.43,0.622,0,0,1,None
1758851670076,0,0.105,0.86,0.236,0.225,0.469,0.854,0.037,0.43,0.622,0,0,1,None
1758851670181,0,0.105,0.861,0.236,0.221,0.467,0.856,0.037,0.43,0.622,0,0,1,None
1758851670307,0,0.105,0.86,0.236,0.225,0.466,0.856,0.037,0.43,0.622,0,0,1,None
1758851670438,0,0.106,0.86,0.236,0.222,0.467,0.856,0.037,0.43,0.622,0,0,1,None
1758851670533,0,0.106,0.86,0.236,0.222,0.466,0.856,0.037,0.43,0.622,0,0,1,None
1758851670664,0,0.106,0.86,0.236,0.228,0.467,0.854,0.038,0.43,0.622,0,0,1,None
1758851670796,0,0.106,0.861,0.236,0.222,0.465,0.857,0.037,0.43,0.622,0,0,1,None
1758851670895,0,0.106,0.86,0.236,0.225,0.467,0.855,0.037,0.43,0.622,0,0,1,None
1758851671021,0,0.106,0.861,0.236,0.22,0.468,0.856,0.037,0.43,0.622,0,0,1,None
1758851671125,0,0.105,0.86,0.236,0.224,0.468,0.855,0.037,0.43,0.622,0,0,1,None
1758851671249,0,0.105,0.86,0.235,0.222,0.47,0.854,0.037,0.43,0.622,0,0,1,None
1758851671358,0,0.104,0.861,0.236,0.22,0.468,0.856,0.036,0.43,0.622,0,0,1,None
1758851671494,0,0.104,0.86,0.235,0.223,0.473,0.853,0.036,0.43,0.622,0,0,1,None
1758851671629,0,0.103,0.861,0.235,0.217,0.472,0.854,0.036,0.43,0.622,0,0,1,None
1758851671730,0,0.104,0.86,0.235,0.222,0.472,0.853,0.036,0.43,0.622,0,0,1,None
1758851671832,0,0.103,0.861,0.235,0.217,0.471,0.855,0.036,0.43,0.622,0,0,1,None
1758851671965,0,0.103,0.861,0.235,0.22,0.47,0.855,0.036,0.43,0.622,0,0,1,None
1758851672089,0,0.103,0.861,0.235,0.219,0.474,0.853,0.036,0.43,0.622,0,0,1,None
1758851672190,0,0.103,0.861,0.235,0.216,0.471,0.855,0.036,0.43,0.622,0,0,1,None
1758851672320,0,0.103,0.86,0.235,0.222,0.473,0.853,0.036,0.43,0.622,0,0,1,None
1758851672421,0,0.103,0.861,0.235,0.216,0.469,0.856,0.036,0.43,0.622,0,0,1,None
1758851672524,0,0.103,0.86,0.235,0.22,0.473,0.853,0.036,0.43,0.622,0,0,1,None
1758851672653,0,0.103,0.861,0.235,0.215,0.471,0.856,0.036,0.43,0.622,0,0,1,None
1758851672802,0,0.103,0.861,0.236,0.216,0.469,0.857,0.036,0.43,0.622,0,0,1,None
1758851672906,0,0.103,0.86,0.236,0.219,0.47,0.855,0.036,0.43,0.622,0,0,1,None
1758851673057,0,0.103,0.861,0.236,0.214,0.467,0.858,0.036,0.43,0.622,0,0,1,None
1758851673158,0,0.103,0.86,0.236,0.218,0.468,0.856,0.036,0.43,0.622,0,0,1,None
1758851673258,0,0.103,0.861,0.236,0.214,0.467,0.858,0.036,0.43,0.622,0,0,1,None
1758851673387,0,0.103,0.86,0.236,0.218,0.466,0.857,0.036,0.43,0.622,0,0,1,None
1758851673569,0,0.103,0.86,0.236,0.219,0.466,0.857,0.036,0.43,0.622,0,0,1,None
1758851673672,0,0.103,0.86,0.236,0.212,0.467,0.858,0.036,0.43,0.622,0,0,1,None
1758851673801,0,0.103,0.86,0.236,0.216,0.466,0.858,0.036,0.43,0.622,0,0,1,None
1758851673928,0,0.103,0.86,0.236,0.217,0.467,0.857,0.036,0.43,0.622,0,0,1,None
1758851674065,0,0.103,0.86,0.236,0.214,0.465,0.859,0.036,0.43,0.622,0,0,1,None
1758851674178,0,0.103,0.86,0.236,0.217,0.467,0.857,0.036,0.43,0.622,0,0,1,None
1758851674279,0,0.103,0.86,0.236,0.213,0.467,0.858,0.036,0.43,0.622,0,0,1,None
1758851674379,0,0.103,0.86,0.236,0.221,0.467,0.857,0.036,0.43,0.622,0,0,1,None
1758851675466,0,0.105,0.86,0.235,0.222,0.467,0.856,0.037,0.43,0.622,0,0,1,None
1758851675575,0,0.105,0.859,0.235,0.227,0.468,0.854,0.037,0.429,0.622,0,0,1,None
1758851675716,0,0.104,0.86,0.235,0.218,0.468,0.856,0.036,0.43,0.622,0,0,1,None
1758851675820,0,0.104,0.86,0.235,0.223,0.467,0.856,0.036,0.43,0.622,0,0,1,None
1758851675921,0,0.104,0.86,0.235,0.218,0.467,0.857,0.036,0.43,0.622,0,0,1,None
1758851676025,0,0.104,0.86,0.235,0.221,0.466,0.857,0.036,0.43,0.622,0,0,1,None
1758851676144,0,0.105,0.86,0.235,0.223,0.467,0.856,0.037,0.43,0.622,0,0,1,None
1758851676293,0,0.105,0.861,0.235,0.219,0.465,0.858,0.037,0.43,0.622,0,0,1,None
1758851676397,0,0.105,0.859,0.235,0.227,0.464,0.856,0.037,0.43,0.622,0,0,1,None
1758851676499,0,0.105,0.861,0.235,0.222,0.463,0.858,0.037,0.43,0.621,0,0,1,None
1758851676622,0,0.105,0.86,0.235,0.225,0.464,0.857,0.037,0.43,0.622,0,0,1,None
1758851676728,0,0.105,0.86,0.235,0.22,0.465,0.858,0.037,0.43,0.622,0,0,1,None
1758851676835,0,0.105,0.86,0.235,0.223,0.463,0.858,0.037,0.43,0.622,0,0,1,None
1758851676950,0,0.104,0.86,0.235,0.22,0.465,0.857,0.036,0.43,0.622,0,0,1,None
1758851677059,0,0.104,0.86,0.236,0.216,0.455,0.864,0.036,0.43,0.622,0,0,1,None
1758851677183,0,0.1,0.855,0.24,0.187,0.419,0.889,0.034,0.427,0.623,0,0,1,None
1758851677287,0,0.096,0.853,0.244,0.142,0.373,0.917,0.032,0.426,0.624,0,0,1,None
1758851677388,0,0.093,0.848,0.248,0.1,0.33,0.939,0.03,0.424,0.626,0,0,1,None
1758851677488,0,0.093,0.848,0.25,0.108,0.326,0.939,0.03,0.424,0.627,0,0,1,None
1758851677617,0,0.095,0.847,0.252,0.128,0.328,0.936,0.031,0.423,0.628,0,0,1,None
1758851677744,0,0.095,0.847,0.252,0.123,0.327,0.937,0.032,0.423,0.628,0,0,1,None
1758851677845,0,0.096,0.847,0.252,0.121,0.327,0.937,0.032,0.423,0.628,0,0,1,None
1758851677950,0,0.096,0.847,0.252,0.117,0.326,0.938,0.032,0.423,0.628,0,0,1,None
1758851678083,0,0.096,0.847,0.252,0.123,0.322,0.939,0.032,0.423,0.628,0,0,1,None
1758851678205,0,0.094,0.846,0.253,0.12,0.321,0.939,0.031,0.423,0.629,0,0,1,None
1758851678335,0,0.091,0.843,0.254,0.071,0.263,0.962,0.029,0.421,0.628,0,0,1,None
1758851678440,0,0.087,0.839,0.256,0.058,0.226,0.972,0.027,0.419,0.629,0,0,1,None
1758851678543,0,0.082,0.837,0.259,0.031,0.206,0.978,0.025,0.418,0.63,0,0,1,None
1758851678652,0,0.083,0.836,0.261,0.077,0.183,0.98,0.025,0.418,0.632,0,0,1,None
1758851678786,0,0.093,0.839,0.258,0.246,0.208,0.947,0.031,0.419,0.633,0,0,1,None
1758851678929,0,0.093,0.84,0.256,0.276,0.225,0.935,0.031,0.42,0.633,0,0,1,None
1758851679031,0,0.092,0.844,0.255,0.283,0.261,0.923,0.03,0.421,0.632,0,0,1,None
1758851679159,0,0.091,0.85,0.25,0.292,0.343,0.893,0.03,0.425,0.63,0,0,1,None
1758851679261,0,0.091,0.855,0.246,0.306,0.383,0.872,0.03,0.427,0.629,0,0,1,None
1758851679355,0,0.092,0.858,0.241,0.326,0.427,0.843,0.031,0.428,0.626,0,0,1,None
1758851679461,0,0.092,0.861,0.238,0.32,0.442,0.838,0.031,0.43,0.625,0,0,1,None
1758851679572,0,0.094,0.86,0.236,0.315,0.447,0.837,0.032,0.429,0.624,0,0,1,None
1758851679684,4.409,0.096,0.861,0.235,0.319,0.438,0.841,0.033,0.43,0.624,0,0,1,None
1758851679815,12.592,0.101,0.858,0.234,0.324,0.432,0.841,0.035,0.429,0.623,0,0,1,None
1758851679941,20.442,0.104,0.858,0.234,0.323,0.431,0.842,0.037,0.428,0.623,0,0,1,None
1758851680069,26.832,0.106,0.858,0.234,0.323,0.426,0.845,0.038,0.429,0.623,0,0,1,None
1758851680171,34.267,0.109,0.855,0.235,0.328,0.412,0.85,0.039,0.427,0.623,0,0,1,None
1758851680297,41.582,0.111,0.857,0.235,0.335,0.397,0.854,0.041,0.428,0.624,0,0,1,None
1758851680400,47.951,0.113,0.855,0.235,0.334,0.4,0.854,0.041,0.427,0.623,0,0,1,None
1758851680529,54.922,0.113,0.855,0.235,0.339,0.387,0.857,0.042,0.427,0.624,0,0,1,None
1758851680631,61.793,0.115,0.855,0.235,0.339,0.403,0.85,0.042,0.427,0.624,0,0,1,None
1758851680756,69.238,0.117,0.857,0.237,0.342,0.403,0.849,0.043,0.428,0.625,0,0,1,None
1758851680875,76.345,0.119,0.855,0.239,0.346,0.401,0.849,0.044,0.427,0.626,0,0,1,None
1758851680976,82.42,0.119,0.856,0.239,0.348,0.398,0.849,0.045,0.427,0.626,0,0,1,None
1758851681105,90.181,0.121,0.854,0.239,0.352,0.39,0.851,0.045,0.427,0.626,0,0,1,None
1758851681204,96.189,0.12,0.854,0.238,0.35,0.393,0.85,0.045,0.427,0.625,0,0,1,None
1758851681357,100,0.12,0.854,0.238,0.356,0.386,0.851,0.045,0.427,0.625,0,0,1,None
1758851681462,100,0.119,0.848,0.238,0.36,0.352,0.864,0.045,0.424,0.625,0,0,1,None
1758851681567,100,0.119,0.843,0.239,0.372,0.243,0.896,0.045,0.422,0.626,0,0,1,None
1758851681706,100,0.12,0.839,0.24,0.376,0.222,0.9,0.045,0.419,0.627,0,0,1,None
1758851681837,100,0.121,0.839,0.241,0.38,0.224,0.897,0.045,0.419,0.627,0,0,1,None
1758851681938,100,0.121,0.838,0.243,0.377,0.22,0.899,0.046,0.419,0.628,0,0,1,None
1758851682065,100,0.122,0.838,0.244,0.373,0.225,0.9,0.046,0.419,0.628,0,0,1,None
1758851682168,100,0.123,0.838,0.244,0.373,0.215,0.902,0.046,0.419,0.628,0,0,1,None
1758851682271,100,0.123,0.839,0.244,0.369,0.236,0.899,0.046,0.419,0.628,0,0,1,None
1758851682375,100,0.122,0.845,0.244,0.365,0.29,0.885,0.046,0.423,0.628,0,0,1,None
1758851682507,100,0.121,0.846,0.243,0.356,0.322,0.877,0.046,0.423,0.627,0,0,1,None
1758851682631,100,0.12,0.85,0.242,0.362,0.337,0.869,0.045,0.425,0.627,0,0,1,None
1758851682756,100,0.119,0.849,0.241,0.357,0.354,0.864,0.045,0.424,0.627,0,0,1,None
1758851682859,100,0.118,0.851,0.24,0.356,0.352,0.866,0.044,0.425,0.626,0,0,1,None
1758851682995,100,0.118,0.85,0.239,0.352,0.36,0.864,0.044,0.425,0.626,0,0,1,None
1758851683095,100,0.117,0.852,0.238,0.349,0.366,0.863,0.043,0.426,0.625,0,0,1,None
1758851683226,100,0.117,0.852,0.238,0.347,0.371,0.861,0.043,0.426,0.625,0,0,1,None
1758851683357,100,0.116,0.853,0.237,0.336,0.393,0.856,0.043,0.426,0.625,0,0,1,None
1758851683460,100,0.115,0.857,0.237,0.329,0.417,0.847,0.042,0.428,0.624,0,0,1,None
1758851683563,100,0.114,0.857,0.235,0.314,0.446,0.838,0.042,0.428,0.624,0,0,1,None
1758851683688,100,0.112,0.859,0.235,0.31,0.448,0.838,0.041,0.429,0.623,0,0,1,None
1758851683790,100,0.111,0.858,0.234,0.304,0.458,0.835,0.04,0.429,0.623,0,0,1,None
1758851683890,100,0.11,0.86,0.234,0.303,0.451,0.839,0.04,0.429,0.623,0,0,1,None
1758851684021,100,0.111,0.858,0.234,0.3,0.449,0.842,0.04,0.429,0.623,0,0,1,None
1758851684148,100,0.111,0.858,0.234,0.298,0.448,0.843,0.04,0.429,0.623,0,0,1,None
1758851684247,100,0.111,0.859,0.234,0.301,0.444,0.844,0.04,0.429,0.623,0,0,1,None
1758851684351,100,0.11,0.857,0.235,0.282,0.449,0.848,0.039,0.428,0.623,0,0,1,None
1758851684474,100,0.109,0.859,0.235,0.278,0.45,0.849,0.039,0.429,0.622,0,0,1,None
1758851684582,100,0.109,0.858,0.234,0.273,0.453,0.849,0.039,0.429,0.622,0,0,1,None
1758851684708,100,0.109,0.859,0.234,0.279,0.45,0.848,0.039,0.429,0.622,0,0,1,None
1758851684834,100,0.109,0.859,0.234,0.282,0.446,0.85,0.039,0.429,0.622,0,0,1,None
1758851684942,100,0.109,0.858,0.235,0.279,0.449,0.849,0.039,0.429,0.623,0,0,1,None
1758851685043,100,0.108,0.859,0.236,0.282,0.444,0.85,0.039,0.429,0.623,0,0,1,None
1758851685164,100,0.107,0.857,0.239,0.278,0.44,0.854,0.038,0.428,0.625,0,0,1,None
1758851685322,100,0.105,0.857,0.24,0.273,0.432,0.86,0.037,0.428,0.625,0,0,1,None
1758851685423,100,0.103,0.858,0.242,0.259,0.442,0.859,0.036,0.429,0.626,0,0,1,None
1758851685528,100,0.102,0.858,0.245,0.229,0.443,0.867,0.036,0.428,0.627,0,0,1,None
1758851685657,100,0.106,0.859,0.247,0.209,0.452,0.867,0.037,0.429,0.627,0,0,1,None
1758851685788,100,0.106,0.856,0.248,0.2,0.439,0.876,0.037,0.428,0.628,0,0,1,None
1758851685919,100,0.105,0.857,0.249,0.196,0.437,0.878,0.037,0.429,0.628,0,0,1,None
1758851686013,100,0.105,0.856,0.249,0.197,0.44,0.876,0.037,0.428,0.628,0,0,1,None
1758851686138,100,0.103,0.857,0.249,0.196,0.434,0.879,0.036,0.428,0.628,0,0,1,None
1758851686263,100,0.103,0.857,0.249,0.197,0.431,0.88,0.036,0.428,0.628,0,0,1,None
1758851686363,100,0.102,0.856,0.25,0.196,0.432,0.88,0.035,0.428,0.628,0,0,1,None
1758851687019,100,0.1,0.857,0.251,0.203,0.431,0.88,0.034,0.428,0.629,0,0,1,None
1758851687062,100,0.093,0.854,0.262,0.209,0.431,0.878,0.031,0.427,0.635,0,0,1,None
1758851687164,100,0.091,0.852,0.273,0.207,0.452,0.868,0.03,0.426,0.64,0,0,1,None
1758851687315,100,0.087,0.851,0.279,0.176,0.466,0.867,0.028,0.425,0.643,0,0,1,None
1758851687432,100,0.081,0.843,0.289,0.142,0.439,0.887,0.025,0.419,0.648,0,0,1,None
1758851687557,100,0.076,0.84,0.294,0.119,0.417,0.901,0.022,0.417,0.65,0,0,1,None
1758851687717,100,0.07,0.832,0.304,0.098,0.372,0.923,0.019,0.413,0.655,0,0,1,None
1758851687817,100,0.069,0.829,0.309,0.088,0.363,0.928,0.019,0.412,0.657,0,0,1,None
1758851687951,100,0.071,0.828,0.313,0.105,0.354,0.929,0.02,0.412,0.659,0,0,1,None
1758851688093,100,0.072,0.826,0.317,0.1,0.342,0.934,0.02,0.411,0.661,0,0,1,None
1758851688188,100,0.073,0.827,0.316,0.11,0.341,0.934,0.021,0.411,0.661,0,0,1,None
1758851688293,100,0.076,0.827,0.313,0.129,0.349,0.928,0.022,0.411,0.66,0,0,1,None
1758851688397,100,0.076,0.828,0.31,0.116,0.357,0.927,0.022,0.412,0.658,0,0,1,None
1758851688511,100,0.077,0.829,0.307,0.112,0.368,0.923,0.023,0.412,0.657,0,0,1,None
1758851688654,100,0.078,0.831,0.304,0.103,0.379,0.92,0.023,0.413,0.655,0,0,1,None
1758851688750,100,0.079,0.832,0.301,0.096,0.377,0.921,0.024,0.413,0.653,0,0,1,None
1758851688872,100,0.081,0.832,0.299,0.105,0.377,0.92,0.025,0.413,0.652,0,0,1,None
1758851688987,100,0.085,0.832,0.297,0.129,0.367,0.921,0.027,0.414,0.652,0,0,1,None
1758851689112,100,0.09,0.83,0.299,0.159,0.342,0.926,0.029,0.413,0.653,0,0,1,None
1758851689260,100,0.093,0.829,0.3,0.172,0.334,0.927,0.031,0.413,0.654,0,0,1,None
1758851689365,100,0.094,0.829,0.3,0.171,0.337,0.926,0.031,0.413,0.654,0,0,1,None
1758851689466,100,0.094,0.829,0.299,0.163,0.337,0.927,0.031,0.413,0.653,0,0,1,None
1758851689572,100,0.093,0.83,0.297,0.134,0.326,0.936,0.031,0.414,0.651,0,0,1,None
1758851689706,100,0.082,0.828,0.294,0.002,0.266,0.964,0.025,0.413,0.648,0,0,1,None
1758851689825,100,0.069,0.825,0.29,-0.159,0.231,0.96,0.018,0.411,0.642,0,0,1,None
1758851689932,100,0.064,0.824,0.287,-0.212,0.221,0.952,0.016,0.411,0.64,0,0,1,None
1758851690060,100,0.063,0.824,0.286,-0.2,0.207,0.958,0.016,0.411,0.64,0,0,1,None
1758851690195,100,0.067,0.823,0.287,-0.166,0.202,0.965,0.017,0.411,0.641,0,0,1,None
1758851690289,100,0.07,0.821,0.288,-0.136,0.183,0.974,0.019,0.41,0.642,0,0,1,None
1758851690420,100,0.071,0.821,0.29,-0.136,0.177,0.975,0.019,0.41,0.643,0,0,1,None
1758851690521,100,0.072,0.82,0.291,-0.129,0.176,0.976,0.02,0.409,0.643,0,0,1,None
1758851690650,100,0.074,0.82,0.291,-0.12,0.173,0.978,0.021,0.409,0.644,0,0,1,None
1758851690747,100,0.076,0.821,0.292,-0.1,0.179,0.979,0.022,0.41,0.644,0,0,1,None
1758851690846,100,0.078,0.821,0.291,-0.087,0.181,0.98,0.023,0.41,0.644,0,0,1,None
1758851691002,100,0.078,0.822,0.291,-0.079,0.185,0.98,0.023,0.41,0.644,0,0,1,None
1758851691099,100,0.08,0.822,0.289,-0.058,0.19,0.98,0.024,0.41,0.644,0,0,1,None
1758851691200,100,0.084,0.821,0.289,-0.015,0.183,0.983,0.026,0.41,0.644,0,0,1,None
1758851691328,100,0.089,0.819,0.289,0.034,0.156,0.987,0.028,0.409,0.645,0,0,1,None
1758851691459,100,0.09,0.816,0.29,0.044,0.14,0.989,0.029,0.408,0.646,0,0,1,None
1758851691568,100,0.091,0.815,0.291,0.042,0.12,0.992,0.029,0.407,0.646,0,0,1,None
1758851691679,100,0.092,0.814,0.291,0.04,0.118,0.992,0.03,0.407,0.646,0,0,1,None
1758851691806,100,0.093,0.815,0.291,0.037,0.122,0.992,0.03,0.407,0.646,0,0,1,None
1758851691903,100,0.093,0.815,0.291,0.034,0.121,0.992,0.03,0.407,0.646,0,0,1,None
1758851692010,100,0.094,0.815,0.291,0.038,0.125,0.991,0.031,0.407,0.646,0,0,1,None
1758851692137,100,0.095,0.817,0.291,0.045,0.145,0.988,0.032,0.408,0.646,0,0,1,None
1758851692237,100,0.095,0.816,0.291,0.043,0.144,0.989,0.031,0.408,0.646,0,0,1,None
1758851692343,100,0.092,0.817,0.292,0.011,0.142,0.99,0.03,0.408,0.646,0,0,1,None
1758851692473,100,0.085,0.816,0.294,-0.047,0.131,0.99,0.026,0.408,0.646,0,0,1,None
1758851692601,100,0.078,0.814,0.296,-0.097,0.12,0.988,0.023,0.407,0.647,0,0,1,None
1758851692704,100,0.073,0.814,0.299,-0.122,0.121,0.985,0.02,0.407,0.647,0,0,1,None
1758851692806,100,0.072,0.811,0.301,-0.115,0.108,0.987,0.02,0.405,0.649,0,0,1,None
1758851692932,100,0.072,0.81,0.304,-0.106,0.1,0.989,0.02,0.405,0.65,0,0,1,None
1758851693028,100,0.073,0.81,0.306,-0.087,0.092,0.992,0.02,0.404,0.652,0,0,1,None
1758851693133,100,0.075,0.809,0.308,-0.078,0.094,0.993,0.021,0.404,0.653,0,0,1,None
