
Timestamp(ms),GaugeValue,HeadPos.x,HeadPos.y,HeadPos.z,HeadForward.x,HeadForward.y,HeadForward.z,GazePos.x,GazePos.y,GazePos.z,GazeDirection.x,GazeDirection.y,GazeDirection.z,ObjLookingAt
1758854945199,100,-0.165,0.8,0.325,-0.083,0.144,0.986,0,0,0,0,0,1,
1758854945312,100,-0.166,0.801,0.323,-0.096,0.149,0.984,0,0,0,0,0,1,
1758854945425,100,-0.165,0.801,0.322,-0.1,0.153,0.983,0,0,0,0,0,1,
1758854945534,100,-0.165,0.801,0.321,-0.103,0.153,0.983,0,0,0,0,0,1,
1758854945647,100,-0.165,0.801,0.32,-0.105,0.152,0.983,0,0,0,0,0,1,
1758854945762,100,-0.165,0.801,0.319,-0.106,0.152,0.983,0,0,0,0,0,1,
1758854945871,100,-0.165,0.801,0.319,-0.108,0.154,0.982,0,0,0,0,0,1,
1758854945972,100,-0.165,0.801,0.318,-0.108,0.153,0.982,0,0,0,0,0,1,
1758854946091,100,-0.165,0.802,0.318,-0.103,0.155,0.983,0,0,0,0,0,1,
1758854946202,100,-0.165,0.802,0.318,-0.101,0.158,0.982,0,0,0,0,0,1,
1758854946315,100,-0.165,0.802,0.318,-0.103,0.157,0.982,0,0,0,0,0,1,
1758854946428,100,-0.165,0.802,0.318,-0.103,0.157,0.982,0,0,0,0,0,1,
1758854946534,100,-0.165,0.801,0.318,-0.101,0.156,0.983,0,0,0,0,0,1,
1758854946650,100,-0.165,0.801,0.317,-0.103,0.155,0.983,0,0,0,0,0,1,
1758854946759,100,-0.166,0.801,0.317,-0.106,0.152,0.983,0,0,0,0,0,1,
1758854946871,100,-0.166,0.8,0.317,-0.106,0.147,0.983,0,0,0,0,0,1,
1758854946984,100,-0.166,0.8,0.317,-0.106,0.147,0.983,0,0,0,0,0,1,
1758854947095,100,-0.167,0.8,0.317,-0.108,0.146,0.983,0,0,0,0,0,1,
1758854947204,100,-0.167,0.8,0.317,-0.106,0.145,0.984,0,0,0,0,0,1,
1758854947319,100,-0.167,0.8,0.316,-0.104,0.145,0.984,0,0,0,0,0,1,
1758854947429,100,-0.167,0.8,0.316,-0.105,0.144,0.984,0,0,0,0,0,1,
1758854947536,100,-0.167,0.8,0.316,-0.107,0.143,0.984,0,0,0,0,0,1,
1758854947651,100,-0.167,0.799,0.316,-0.106,0.143,0.984,0,0,0,0,0,1,
1758854947761,100,-0.168,0.799,0.317,-0.106,0.142,0.984,0,0,0,0,0,1,
1758854947873,100,-0.168,0.799,0.317,-0.105,0.14,0.985,0,0,0,0,0,1,
1758854947987,100,-0.167,0.799,0.317,-0.104,0.141,0.985,0,0,0,0,0,1,
1758854948094,100,-0.168,0.799,0.317,-0.104,0.142,0.984,0,0,0,0,0,1,
1758854948207,100,-0.168,0.799,0.317,-0.103,0.141,0.985,0,0,0,0,0,1,
1758854948321,100,-0.168,0.799,0.317,-0.102,0.143,0.984,0,0,0,0,0,1,
1758854948429,100,-0.168,0.799,0.317,-0.101,0.143,0.984,0,0,0,0,0,1,
1758854948541,100,-0.168,0.799,0.317,-0.1,0.142,0.985,0,0,0,0,0,1,
1758854948655,100,-0.168,0.799,0.317,-0.1,0.143,0.985,0,0,0,0,0,1,
1758854948764,100,-0.167,0.799,0.316,-0.095,0.143,0.985,0,0,0,0,0,1,
1758854948877,100,-0.168,0.799,0.316,-0.098,0.143,0.985,0,0,0,0,0,1,
1758854948988,100,-0.167,0.799,0.315,-0.096,0.145,0.985,0,0,0,0,0,1,
1758854949098,100,-0.167,0.799,0.315,-0.097,0.145,0.985,0,0,0,0,0,1,
1758854949210,100,-0.167,0.799,0.315,-0.096,0.147,0.985,0,0,0,0,0,1,
1758854949324,100,-0.167,0.799,0.314,-0.094,0.147,0.985,0,0,0,0,0,1,
1758854949431,100,-0.167,0.8,0.314,-0.095,0.149,0.984,0,0,0,0,0,1,
1758854949546,100,-0.166,0.8,0.314,-0.093,0.149,0.984,0,0,0,0,0,1,
1758854949678,100,-0.166,0.8,0.314,-0.093,0.15,0.984,0,0,0,0,0,1,
1758854949794,100,-0.166,0.8,0.314,-0.093,0.149,0.984,0,0,0,0,0,1,
1758854949905,100,-0.166,0.8,0.314,-0.091,0.151,0.984,0,0,0,0,0,1,
1758854950019,100,-0.166,0.8,0.314,-0.09,0.149,0.985,0,0,0,0,0,1,
1758854950155,100,-0.166,0.8,0.313,-0.09,0.151,0.984,0,0,0,0,0,1,
1758854950263,100,-0.166,0.8,0.313,-0.089,0.152,0.984,0,0,0,0,0,1,
1758854950377,100,-0.166,0.8,0.313,-0.089,0.154,0.984,0,0,0,0,0,1,
1758854950510,100,-0.166,0.8,0.312,-0.09,0.154,0.984,0,0,0,0,0,1,
1758854950628,100,-0.166,0.8,0.312,-0.092,0.155,0.984,0,0,0,0,0,1,
1758854950740,100,-0.166,0.801,0.311,-0.092,0.157,0.983,0,0,0,0,0,1,
1758854950854,100,-0.166,0.801,0.311,-0.094,0.158,0.983,0,0,0,0,0,1,
1758854950963,100,-0.166,0.801,0.311,-0.093,0.157,0.983,0,0,0,0,0,1,
1758854951075,100,-0.167,0.8,0.312,-0.093,0.155,0.983,0,0,0,0,0,1,
1758854951188,100,-0.167,0.8,0.312,-0.094,0.155,0.983,0,0,0,0,0,1,
1758854951296,100,-0.167,0.8,0.312,-0.094,0.156,0.983,0,0,0,0,0,1,
1758854951409,100,-0.167,0.8,0.312,-0.095,0.154,0.984,0,0,0,0,0,1,
1758854951525,100,-0.167,0.8,0.312,-0.095,0.154,0.984,0,0,0,0,0,1,
1758854951629,100,-0.167,0.8,0.312,-0.095,0.155,0.983,0,0,0,0,0,1,
1758854951744,100,-0.167,0.8,0.312,-0.096,0.154,0.983,0,0,0,0,0,1,
1758854951854,100,-0.167,0.8,0.312,-0.096,0.155,0.983,0,0,0,0,0,1,
1758854951964,100,-0.167,0.8,0.312,-0.094,0.155,0.983,0,0,0,0,0,1,
1758854952077,100,-0.167,0.8,0.312,-0.095,0.155,0.983,0,0,0,0,0,1,
1758854952193,100,-0.168,0.8,0.312,-0.096,0.155,0.983,0,0,0,0,0,1,
1758854952301,100,-0.168,0.8,0.312,-0.096,0.155,0.983,0,0,0,0,0,1,
1758854952413,100,-0.168,0.8,0.312,-0.097,0.154,0.983,0,0,0,0,0,1,
1758854952525,100,-0.168,0.8,0.312,-0.097,0.155,0.983,0,0,0,0,0,1,
1758854952636,100,-0.168,0.8,0.312,-0.099,0.155,0.983,0,0,0,0,0,1,
1758854952749,100,-0.168,0.8,0.312,-0.098,0.154,0.983,0,0,0,0,0,1,
1758854952860,100,-0.168,0.8,0.312,-0.098,0.155,0.983,0,0,0,0,0,1,
1758854952970,100,-0.168,0.8,0.312,-0.097,0.155,0.983,0,0,0,0,0,1,
1758854953083,100,-0.168,0.8,0.312,-0.098,0.155,0.983,0,0,0,0,0,1,
1758854953194,100,-0.168,0.8,0.312,-0.097,0.154,0.983,0,0,0,0,0,1,
1758854953304,100,-0.168,0.8,0.312,-0.097,0.155,0.983,0,0,0,0,0,1,
1758854953417,100,-0.168,0.8,0.312,-0.098,0.157,0.983,0,0,0,0,0,1,
1758854953527,100,-0.168,0.8,0.312,-0.098,0.156,0.983,0,0,0,0,0,1,
1758854953638,100,-0.168,0.8,0.311,-0.097,0.156,0.983,0,0,0,0,0,1,
1758854953755,100,-0.168,0.8,0.311,-0.099,0.157,0.983,0,0,0,0,0,1,
1758854953861,100,-0.168,0.8,0.311,-0.099,0.155,0.983,0,0,0,0,0,1,
1758854953973,96.915,-0.168,0.8,0.312,-0.099,0.155,0.983,0,0,0,0,0,1,
1758854954086,90.554,-0.168,0.8,0.312,-0.097,0.154,0.983,0,0,0,0,0,1,
1758854954195,84.268,-0.168,0.8,0.312,-0.098,0.155,0.983,0,0,0,0,0,1,
1758854954307,77.53,-0.168,0.8,0.312,-0.098,0.153,0.983,0,0,0,0,0,1,
1758854954422,70.855,-0.168,0.8,0.312,-0.098,0.154,0.983,0,0,0,0,0,1,
1758854954529,64.621,-0.168,0.8,0.312,-0.098,0.154,0.983,0,0,0,0,0,1,
1758854954640,58.364,-0.168,0.8,0.312,-0.097,0.155,0.983,0,0,0,0,0,1,
1758854954756,57.966,-0.168,0.8,0.312,-0.097,0.156,0.983,0,0,0,0,0,1,
1758854954862,57.966,-0.168,0.8,0.312,-0.096,0.156,0.983,0,0,0,0,0,1,
1758854954974,57.966,-0.168,0.8,0.312,-0.096,0.156,0.983,0,0,0,0,0,1,
1758854955088,57.966,-0.168,0.799,0.312,-0.096,0.155,0.983,0,0,0,0,0,1,
1758854955197,57.966,-0.168,0.799,0.312,-0.097,0.155,0.983,0,0,0,0,0,1,
1758854955309,57.966,-0.168,0.799,0.313,-0.095,0.153,0.984,0,0,0,0,0,1,
1758854955424,57.966,-0.168,0.799,0.312,-0.096,0.154,0.983,0,0,0,0,0,1,
1758854955530,57.966,-0.168,0.799,0.312,-0.096,0.155,0.983,0,0,0,0,0,1,
1758854955642,57.966,-0.168,0.799,0.312,-0.096,0.155,0.983,0,0,0,0,0,1,
1758854955755,57.966,-0.168,0.799,0.312,-0.096,0.155,0.983,0,0,0,0,0,1,
1758854955865,57.966,-0.168,0.799,0.312,-0.095,0.156,0.983,0,0,0,0,0,1,
1758854955979,57.966,-0.168,0.799,0.312,-0.095,0.155,0.983,0,0,0,0,0,1,
1758854956092,57.966,-0.168,0.799,0.312,-0.095,0.155,0.983,0,0,0,0,0,1,
1758854956198,57.966,-0.168,0.799,0.312,-0.094,0.155,0.983,0,0,0,0,0,1,
1758854956310,57.966,-0.168,0.799,0.312,-0.094,0.157,0.983,0,0,0,0,0,1,
1758854956424,57.966,-0.168,0.799,0.312,-0.094,0.155,0.983,0,0,0,0,0,1,
1758854956530,57.966,-0.168,0.799,0.312,-0.095,0.155,0.983,0,0,0,0,0,1,
1758854956643,57.966,-0.168,0.799,0.312,-0.094,0.155,0.983,0,0,0,0,0,1,
1758854956756,57.966,-0.168,0.799,0.312,-0.094,0.155,0.983,0,0,0,0,0,1,
1758854956864,57.966,-0.168,0.799,0.312,-0.095,0.156,0.983,0,0,0,0,0,1,
1758854956979,57.966,-0.168,0.799,0.312,-0.095,0.155,0.983,0,0,0,0,0,1,
1758854957090,57.966,-0.168,0.799,0.312,-0.095,0.155,0.983,0,0,0,0,0,1,
1758854957201,57.966,-0.168,0.799,0.312,-0.095,0.156,0.983,0,0,0,0,0,1,
1758854957313,57.966,-0.168,0.799,0.312,-0.095,0.157,0.983,0,0,0,0,0,1,
1758854957426,57.966,-0.168,0.799,0.312,-0.095,0.155,0.983,0,0,0,0,0,1,
1758854957536,57.966,-0.168,0.799,0.312,-0.096,0.157,0.983,0,0,0,0,0,1,
1758854957651,57.966,-0.168,0.799,0.312,-0.096,0.158,0.983,0,0,0,0,0,1,
1758854957759,57.966,-0.168,0.8,0.312,-0.096,0.158,0.983,0,0,0,0,0,1,
1758854957870,57.966,-0.168,0.799,0.312,-0.094,0.158,0.983,0,0,0,0,0,1,
1758854957982,57.966,-0.168,0.799,0.312,-0.095,0.159,0.983,0,0,0,0,0,1,
1758854958093,57.966,-0.168,0.799,0.312,-0.095,0.159,0.983,0,0,0,0,0,1,
1758854958203,57.966,-0.168,0.799,0.312,-0.095,0.159,0.983,0,0,0,0,0,1,
1758854958317,57.966,-0.168,0.799,0.312,-0.094,0.159,0.983,0,0,0,0,0,1,
1758854958428,57.966,-0.168,0.799,0.312,-0.095,0.16,0.983,0,0,0,0,0,1,
1758854958537,57.966,-0.168,0.799,0.312,-0.094,0.157,0.983,0,0,0,0,0,1,
1758854958652,57.966,-0.168,0.799,0.312,-0.095,0.157,0.983,0,0,0,0,0,1,
1758854958761,57.966,-0.168,0.799,0.312,-0.094,0.158,0.983,0,0,0,0,0,1,
1758854958872,57.966,-0.168,0.799,0.312,-0.094,0.157,0.983,0,0,0,0,0,1,
1758854958987,57.966,-0.168,0.799,0.312,-0.094,0.157,0.983,0,0,0,0,0,1,
1758854959096,57.966,-0.168,0.799,0.312,-0.095,0.157,0.983,0,0,0,0,0,1,
1758854959207,57.966,-0.168,0.799,0.312,-0.094,0.157,0.983,0,0,0,0,0,1,
1758854959319,57.966,-0.168,0.799,0.312,-0.093,0.158,0.983,0,0,0,0,0,1,
1758854959428,57.966,-0.168,0.799,0.312,-0.093,0.157,0.983,0,0,0,0,0,1,
1758854959543,57.966,-0.168,0.799,0.312,-0.093,0.157,0.983,0,0,0,0,0,1,
1758854959654,57.966,-0.168,0.799,0.313,-0.093,0.155,0.983,0,0,0,0,0,1,
1758854959764,57.966,-0.168,0.799,0.312,-0.094,0.157,0.983,0,0,0,0,0,1,
1758854959876,62.386,-0.168,0.799,0.312,-0.094,0.156,0.983,0,0,0,0,0,1,
1758854959989,68.62,-0.168,0.799,0.312,-0.094,0.155,0.983,0,0,0,0,0,1,
1758854960096,75.282,-0.168,0.799,0.312,-0.092,0.155,0.984,0,0,0,0,0,1,
1758854960209,82.252,-0.168,0.799,0.312,-0.094,0.156,0.983,0,0,0,0,0,1,
1758854960322,88.31,-0.168,0.799,0.312,-0.095,0.156,0.983,0,0,0,0,0,1,
1758854960431,89.471,-0.168,0.799,0.312,-0.094,0.159,0.983,0,0,0,0,0,1,
1758854960544,89.471,-0.168,0.799,0.312,-0.096,0.157,0.983,0,0,0,0,0,1,
1758854960656,89.471,-0.168,0.799,0.312,-0.095,0.159,0.983,0,0,0,0,0,1,
1758854960766,89.471,-0.168,0.799,0.312,-0.094,0.157,0.983,0,0,0,0,0,1,
1758854960879,89.471,-0.168,0.799,0.312,-0.095,0.158,0.983,0,0,0,0,0,1,
1758854960992,89.471,-0.168,0.799,0.312,-0.095,0.158,0.983,0,0,0,0,0,1,
1758854961100,89.471,-0.168,0.799,0.312,-0.094,0.158,0.983,0,0,0,0,0,1,
1758854961213,89.471,-0.168,0.799,0.312,-0.094,0.157,0.983,0,0,0,0,0,1,
1758854961324,89.471,-0.168,0.799,0.312,-0.095,0.157,0.983,0,0,0,0,0,1,
1758854961434,89.471,-0.168,0.799,0.312,-0.095,0.157,0.983,0,0,0,0,0,1,
1758854961545,89.471,-0.168,0.799,0.312,-0.094,0.158,0.983,0,0,0,0,0,1,
1758854961658,89.471,-0.168,0.799,0.312,-0.094,0.158,0.983,0,0,0,0,0,1,
1758854961767,89.471,-0.168,0.799,0.312,-0.094,0.157,0.983,0,0,0,0,0,1,
1758854961881,89.471,-0.168,0.799,0.312,-0.095,0.157,0.983,0,0,0,0,0,1,
1758854961992,89.471,-0.168,0.799,0.312,-0.094,0.157,0.983,0,0,0,0,0,1,
1758854962103,89.471,-0.168,0.799,0.312,-0.093,0.155,0.984,0,0,0,0,0,1,
1758854962214,89.471,-0.169,0.798,0.313,-0.094,0.144,0.985,0,0,0,0,0,1,
1758854962328,89.471,-0.17,0.795,0.314,-0.104,0.12,0.987,0,0,0,0,0,1,
1758854962434,89.471,-0.172,0.792,0.316,-0.112,0.084,0.99,0,0,0,0,0,1,
1758854962546,89.471,-0.174,0.787,0.318,-0.132,0.026,0.991,0,0,0,0,0,1,
1758854962660,89.471,-0.177,0.782,0.319,-0.157,-0.027,0.987,0,0,0,0,0,1,
1758854962766,89.471,-0.178,0.78,0.32,-0.164,-0.04,0.986,0,0,0,0,0,1,
1758854962848,89.471,-0.18,0.778,0.321,-0.171,-0.052,0.984,0,0,0,0,0,1,
1758854962991,89.471,-0.182,0.776,0.322,-0.178,-0.075,0.981,0,0,0,0,0,1,
1758854963128,89.471,-0.183,0.773,0.323,-0.182,-0.101,0.978,0,0,0,0,0,1,
1758854963235,89.471,-0.184,0.771,0.323,-0.184,-0.116,0.976,0,0,0,0,0,1,
1758854963355,89.471,-0.183,0.771,0.324,-0.182,-0.119,0.976,0,0,0,0,0,1,
1758854963464,89.471,-0.183,0.773,0.324,-0.181,-0.107,0.978,0,0,0,0,0,1,
1758854963575,89.471,-0.182,0.773,0.324,-0.176,-0.104,0.979,0,0,0,0,0,1,
1758854963692,89.471,-0.182,0.772,0.324,-0.176,-0.107,0.979,0,0,0,0,0,1,
1758854963797,89.471,-0.182,0.772,0.324,-0.177,-0.108,0.978,0,0,0,0,0,1,
1758854963909,89.471,-0.182,0.772,0.324,-0.175,-0.106,0.979,0,0,0,0,0,1,
1758854964022,89.471,-0.182,0.773,0.324,-0.173,-0.104,0.979,0,0,0,0,0,1,
1758854964130,89.471,-0.182,0.774,0.324,-0.172,-0.09,0.981,0,0,0,0,0,1,
1758854964244,89.471,-0.181,0.777,0.324,-0.16,-0.066,0.985,0,0,0,0,0,1,
1758854964358,89.471,-0.179,0.778,0.323,-0.138,-0.048,0.989,0,0,0,0,0,1,
1758854964468,89.471,-0.177,0.779,0.323,-0.125,-0.038,0.991,0,0,0,0,0,1,
1758854964579,89.471,-0.176,0.779,0.323,-0.125,-0.04,0.991,0,0,0,0,0,1,
1758854964692,89.471,-0.177,0.779,0.323,-0.131,-0.043,0.991,0,0,0,0,0,1,
1758854964801,89.471,-0.177,0.779,0.323,-0.128,-0.043,0.991,0,0,0,0,0,1,
1758854964914,89.471,-0.177,0.779,0.323,-0.128,-0.044,0.991,0,0,0,0,0,1,
1758854965028,89.471,-0.178,0.779,0.323,-0.13,-0.04,0.991,0,0,0,0,0,1,
1758854965135,89.471,-0.177,0.779,0.323,-0.127,-0.039,0.991,0,0,0,0,0,1,
1758854965250,89.471,-0.177,0.78,0.322,-0.126,-0.033,0.991,0,0,0,0,0,1,
1758854965359,89.471,-0.176,0.781,0.322,-0.125,-0.026,0.992,0,0,0,0,0,1,
1758854965470,89.471,-0.176,0.782,0.321,-0.125,-0.02,0.992,0,0,0,0,0,1,
1758854965583,89.471,-0.175,0.782,0.321,-0.121,-0.016,0.993,0,0,0,0,0,1,
1758854965694,89.471,-0.175,0.783,0.32,-0.119,-0.009,0.993,0,0,0,0,0,1,
1758854965802,89.471,-0.175,0.783,0.32,-0.118,-0.006,0.993,0,0,0,0,0,1,
1758854965917,89.471,-0.174,0.784,0.32,-0.109,0.003,0.994,0,0,0,0,0,1,
1758854966027,89.471,-0.172,0.784,0.32,-0.097,0.008,0.995,0,0,0,0,0,1,
1758854966139,89.471,-0.172,0.785,0.32,-0.095,0.011,0.995,0,0,0,0,0,1,
1758854966251,89.471,-0.172,0.785,0.32,-0.099,0.011,0.995,0,0,0,0,0,1,
1758854966362,89.471,-0.172,0.785,0.319,-0.1,0.013,0.995,0,0,0,0,0,1,
1758854966472,89.471,-0.176,0.785,0.319,-0.131,0.016,0.991,0,0,0,0,0,1,
1758854966584,89.471,-0.182,0.785,0.318,-0.193,0.015,0.981,0,0,0,0,0,1,
1758854966694,89.471,-0.184,0.785,0.317,-0.212,0.013,0.977,0,0,0,0,0,1,
1758854966807,89.471,-0.185,0.785,0.316,-0.209,0.016,0.978,0,0,0,0,0,1,
1758854966919,89.471,-0.184,0.785,0.316,-0.206,0.016,0.978,0,0,0,0,0,1,
1758854967030,89.471,-0.184,0.785,0.316,-0.208,0.016,0.978,0,0,0,0,0,1,
1758854967142,89.471,-0.184,0.785,0.316,-0.208,0.016,0.978,0,0,0,0,0,1,
1758854967255,89.471,-0.184,0.785,0.316,-0.206,0.014,0.978,0,0,0,0,0,1,
1758854967361,89.471,-0.185,0.785,0.316,-0.208,0.015,0.978,0,0,0,0,0,1,
1758854967474,89.471,-0.185,0.785,0.316,-0.211,0.016,0.977,0,0,0,0,0,1,
1758854967587,89.471,-0.185,0.785,0.315,-0.21,0.017,0.978,0,0,0,0,0,1,
1758854967697,89.471,-0.185,0.785,0.315,-0.21,0.017,0.978,0,0,0,0,0,1,
1758854967809,89.471,-0.185,0.785,0.315,-0.21,0.016,0.978,0,0,0,0,0,1,
1758854967921,89.471,-0.185,0.785,0.316,-0.21,0.016,0.978,0,0,0,0,0,1,
1758854968031,89.471,-0.185,0.785,0.315,-0.21,0.016,0.978,0,0,0,0,0,1,
1758854968146,89.471,-0.185,0.785,0.316,-0.209,0.014,0.978,0,0,0,0,0,1,
1758854968255,89.471,-0.185,0.785,0.316,-0.21,0.015,0.978,0,0,0,0,0,1,
1758854968361,89.471,-0.185,0.785,0.316,-0.209,0.014,0.978,0,0,0,0,0,1,
1758854968477,89.471,-0.185,0.785,0.315,-0.21,0.015,0.978,0,0,0,0,0,1,
1758854968589,89.471,-0.185,0.785,0.315,-0.211,0.016,0.977,0,0,0,0,0,1,
1758854968699,89.471,-0.185,0.785,0.315,-0.21,0.016,0.978,0,0,0,0,0,1,
1758854968812,89.471,-0.185,0.785,0.315,-0.21,0.015,0.978,0,0,0,0,0,1,
1758854968921,89.471,-0.185,0.785,0.315,-0.211,0.016,0.977,0,0,0,0,0,1,
1758854969034,89.471,-0.185,0.785,0.315,-0.21,0.015,0.978,0,0,0,0,0,1,
1758854969146,89.471,-0.185,0.785,0.315,-0.21,0.016,0.978,0,0,0,0,0,1,
1758854969254,89.471,-0.185,0.785,0.315,-0.211,0.016,0.977,0,0,0,0,0,1,
1758854969365,89.471,-0.185,0.785,0.315,-0.211,0.016,0.977,0,0,0,0,0,1,
1758854969481,89.471,-0.186,0.785,0.315,-0.213,0.017,0.977,0,0,0,0,0,1,
1758854969591,89.471,-0.185,0.785,0.315,-0.212,0.016,0.977,0,0,0,0,0,1,
