
Timestamp(ms),GaugeValue,HeadPos.x,HeadPos.y,HeadPos.z,HeadForward.x,HeadForward.y,HeadForward.z,GazePos.x,GazePos.y,GazePos.z,GazeDirection.x,GazeDirection.y,GazeDirection.z,ObjLookingAt
1758854902786,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854902904,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854903025,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854903146,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854903263,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854903393,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854903508,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854903627,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854903755,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854903874,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854903996,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854904109,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854904226,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854904346,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854904456,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854904568,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854904672,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854904778,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854904883,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854904992,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854905099,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854905206,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854905310,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854905415,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854905531,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854905645,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854905747,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854905851,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854905975,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854906090,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854906212,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854906331,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854906444,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854906550,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854906658,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854906779,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854906879,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854906982,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854907106,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854907228,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854907332,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854907440,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854907549,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854907657,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854907773,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854907885,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854908000,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854908108,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854908218,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854908326,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854908440,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854908544,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854908657,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854908766,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854908876,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854908984,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854909108,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854909224,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854909333,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854909459,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854909563,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854909668,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854909779,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854909899,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854910003,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854910113,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854910233,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854910344,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854910458,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854910566,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854910690,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854910803,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854910909,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854911022,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854911126,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854911251,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854911374,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854911493,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854911597,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854911705,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854911809,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854911913,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854912028,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854912128,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854912244,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854912369,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854912472,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854912586,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854912688,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854912789,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854912889,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854912991,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854913107,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854913213,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854913333,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854913447,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854913570,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854913677,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854913796,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854913909,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854914031,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854914132,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854914240,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854914342,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854914461,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854914575,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854914675,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854914777,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854914878,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854914997,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854915101,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854915207,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854915312,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854915430,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854915548,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854915673,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854915776,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854915887,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854915988,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854916105,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854916214,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854916314,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854916416,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854916536,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854916655,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854916762,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854916867,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854916981,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854917100,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854917208,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854917329,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854917440,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854917551,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854917662,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854917773,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854917880,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854917991,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854918103,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854918211,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854918330,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854918437,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854918546,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854918659,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854918769,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854918880,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854918990,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854919099,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854919208,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854919324,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854919434,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854919547,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854919670,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854919773,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854919881,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854920003,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854920110,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854920229,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854920329,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854920443,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854920548,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854920667,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854920769,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854920885,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854920994,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854921099,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854921201,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854921313,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
1758854921414,0,0,-0.297,0.145,0,0,1,0,0,0,0,0,1,
