
Timestamp(ms),GaugeValue,HeadPos.x,HeadPos.y,HeadPos.z,HeadForward.x,HeadForward.y,HeadForward.z,GazePos.x,GazePos.y,GazePos.z,GazeDirection.x,GazeDirection.y,GazeDirection.z,AOIName
1758851103074,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851103180,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851103281,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851103389,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851103502,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851103608,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851103725,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851103841,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851103942,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851104051,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851104168,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851104275,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851104390,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851104496,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851104609,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851104722,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851104834,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851104944,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851105053,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851105160,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851105271,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851105379,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851105485,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851105599,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851105703,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851106317,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851106411,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851106516,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851106629,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851106731,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851106840,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851106943,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851107059,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851107167,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851107275,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851107386,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851107500,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851107608,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851107727,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851107839,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851107953,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851108060,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851108172,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851108275,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851108384,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851108487,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851108595,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851108707,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851108815,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851108916,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851109016,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851109117,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851109221,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851109329,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851109430,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851109549,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851109660,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851109764,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851109871,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851109973,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851110081,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851110182,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851110293,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851110398,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851110502,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851110614,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851110717,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851110849,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851110957,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851111068,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851111193,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851111305,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851111417,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758851111544,0,-0.003,0.861,0.14,-0.016,0.343,0.939,-0.018,0.43,0.57,0,0,1,None
1758851111662,0,-0.004,0.862,0.138,-0.007,0.362,0.932,-0.018,0.43,0.569,0,0,1,None
1758851111765,0,-0.006,0.864,0.137,-0.01,0.375,0.927,-0.019,0.431,0.569,0,0,1,None
1758851111873,0,-0.006,0.861,0.138,0.002,0.361,0.933,-0.019,0.43,0.569,0,0,1,None
1758851111978,0,-0.005,0.86,0.139,0.005,0.346,0.938,-0.019,0.43,0.57,0,0,1,None
1758851112093,0,-0.001,0.855,0.141,0.012,0.309,0.951,-0.017,0.428,0.571,0,0,1,None
1758851112208,0,-0.001,0.849,0.143,0.04,0.253,0.967,-0.017,0.424,0.572,0,0,1,None
1758851112317,0,0.002,0.841,0.146,0.038,0.178,0.983,-0.016,0.421,0.574,0,0,1,None
1758851112427,0,0.005,0.836,0.147,0.053,0.121,0.991,-0.014,0.419,0.575,0,0,1,None
1758851112542,0,0.007,0.835,0.147,0.059,0.102,0.993,-0.013,0.418,0.574,0,0,1,None
1758851112650,0,0.01,0.833,0.148,0.063,0.078,0.995,-0.011,0.417,0.575,0,0,1,None
1758851112761,0,0.01,0.832,0.151,0.072,0.057,0.996,-0.011,0.416,0.577,0,0,1,None
1758851112875,0,0,0.854,0.147,-0.014,0.032,0.999,-0.016,0.427,0.573,0,0,1,None
1758851112986,0,0.001,0.829,0.15,0.014,0.016,1,-0.016,0.415,0.575,0,0,1,None
1758851113094,0,0.001,0.829,0.152,0.016,0.028,0.999,-0.016,0.415,0.577,0,0,1,None
1758851113208,0,0,0.829,0.154,0.014,0.028,1,-0.016,0.415,0.577,0,0,1,None
1758851113318,0,-0.003,0.827,0.156,0.013,0.014,1,-0.018,0.413,0.578,0,0,1,None
1758851113430,0,-0.01,0.826,0.158,0.014,0,1,-0.021,0.413,0.579,0,0,1,None
1758851113544,0,-0.013,0.823,0.16,-0.02,-0.022,1,-0.023,0.412,0.58,0,0,1,None
1758851113650,0,-0.018,0.822,0.164,-0.036,-0.032,0.999,-0.025,0.411,0.581,0,0,1,None
1758851113761,0,-0.021,0.821,0.169,-0.067,-0.033,0.997,-0.027,0.411,0.583,0,0,1,None
1758851113902,0,-0.02,0.821,0.173,-0.075,-0.029,0.997,-0.026,0.41,0.585,0,0,1,None
1758851114016,0,-0.019,0.818,0.179,-0.087,-0.044,0.995,-0.026,0.409,0.588,0,0,1,None
1758851114125,0,-0.02,0.818,0.184,-0.088,-0.041,0.995,-0.026,0.409,0.59,0,0,1,None
1758851114235,0,-0.019,0.819,0.189,-0.06,-0.03,0.998,-0.025,0.409,0.593,0,0,1,None
1758851114351,0,-0.02,0.819,0.195,-0.04,-0.015,0.999,-0.026,0.409,0.597,0,0,1,None
1758851114456,0,-0.022,0.817,0.203,-0.024,-0.008,1,-0.027,0.409,0.601,0,0,1,None
1758851114568,0,-0.026,0.812,0.21,-0.03,-0.05,0.998,-0.029,0.406,0.605,0,0,1,None
1758851114677,0,-0.032,0.801,0.219,-0.04,-0.13,0.991,-0.032,0.4,0.609,0,0,1,None
1758851114791,0,-0.034,0.799,0.221,-0.048,-0.159,0.986,-0.033,0.399,0.61,0,0,1,None
1758851114904,0,-0.034,0.797,0.22,-0.054,-0.152,0.987,-0.033,0.398,0.609,0,0,1,None
1758851115017,0,-0.036,0.8,0.22,-0.07,-0.124,0.99,-0.034,0.401,0.609,0,0,1,None
1758851115126,0,-0.035,0.803,0.213,-0.105,-0.102,0.989,-0.034,0.403,0.605,0,0,1,None
1758851115238,0,-0.031,0.811,0.212,-0.089,-0.047,0.995,-0.031,0.406,0.604,0,0,1,None
1758851115351,0,-0.029,0.812,0.21,-0.074,-0.029,0.997,-0.03,0.406,0.604,0,0,1,None
1758851115461,0,-0.027,0.814,0.21,-0.087,0.003,0.996,-0.03,0.407,0.604,0,0,1,None
1758851115575,0,-0.023,0.819,0.212,-0.077,0.024,0.997,-0.028,0.41,0.605,0,0,1,None
1758851115683,0,-0.024,0.817,0.216,-0.059,0.044,0.997,-0.028,0.409,0.607,0,0,1,None
1758851115796,0,-0.025,0.819,0.221,-0.042,0.05,0.998,-0.029,0.409,0.61,0,0,1,None
1758851115909,0,-0.026,0.819,0.226,-0.024,0.065,0.998,-0.029,0.41,0.612,0,0,1,None
1758851116018,0,-0.026,0.82,0.228,-0.004,0.068,0.998,-0.029,0.41,0.614,0,0,1,None
1758851116130,0,-0.024,0.822,0.227,-0.002,0.077,0.997,-0.028,0.411,0.613,0,0,1,None
1758851116243,0,-0.021,0.82,0.223,-0.006,0.081,0.997,-0.027,0.41,0.612,0,0,1,None
1758851116356,0,-0.018,0.821,0.22,-0.01,0.079,0.997,-0.025,0.41,0.61,0,0,1,None
1758851116464,0,-0.017,0.821,0.217,-0.015,0.085,0.996,-0.025,0.41,0.608,0,0,1,None
1758851116579,0,-0.017,0.821,0.215,-0.018,0.078,0.997,-0.025,0.41,0.607,0,0,1,None
1758851116686,0,-0.017,0.82,0.214,-0.022,0.077,0.997,-0.025,0.41,0.607,0,0,1,None
1758851116798,0,-0.018,0.82,0.214,-0.027,0.079,0.997,-0.025,0.41,0.607,0,0,1,None
1758851116912,0,-0.018,0.821,0.214,-0.028,0.083,0.996,-0.025,0.41,0.606,0,0,1,None
1758851117023,0,-0.018,0.821,0.213,-0.021,0.08,0.997,-0.025,0.41,0.606,0,0,1,None
1758851117158,0,-0.017,0.822,0.213,-0.019,0.087,0.996,-0.025,0.411,0.606,0,0,1,None
1758851117272,0,-0.016,0.822,0.212,-0.016,0.087,0.996,-0.024,0.411,0.606,0,0,1,None
1758851117386,0,-0.013,0.823,0.21,-0.011,0.094,0.995,-0.023,0.411,0.605,0,0,1,None
1758851117495,0,-0.012,0.823,0.208,-0.011,0.093,0.996,-0.022,0.412,0.604,0,0,1,None
1758851117606,0,-0.012,0.823,0.206,-0.02,0.093,0.995,-0.022,0.411,0.603,0,0,1,None
1758851117719,0,-0.012,0.824,0.204,-0.024,0.099,0.995,-0.022,0.412,0.602,0,0,1,None
1758851117830,0,-0.012,0.824,0.203,-0.032,0.101,0.994,-0.022,0.412,0.601,0,0,1,None
1758851117941,0,-0.011,0.826,0.2,-0.041,0.106,0.993,-0.022,0.413,0.599,0,0,1,None
1758851118056,0,-0.007,0.826,0.196,-0.056,0.096,0.994,-0.02,0.413,0.597,0,0,1,None
1758851118164,0,-0.004,0.825,0.193,-0.076,0.099,0.992,-0.018,0.412,0.595,0,0,1,None
1758851118276,0,-0.001,0.826,0.193,-0.081,0.101,0.992,-0.017,0.413,0.595,0,0,1,None
1758851118388,0,0.001,0.825,0.193,-0.073,0.088,0.993,-0.016,0.412,0.595,0,0,1,None
1758851118497,0,0.003,0.824,0.195,-0.07,0.08,0.994,-0.015,0.412,0.596,0,0,1,None
1758851118613,0,0.006,0.823,0.196,-0.059,0.075,0.995,-0.013,0.411,0.597,0,0,1,None
1758851118716,0,0.009,0.823,0.198,-0.055,0.07,0.996,-0.012,0.411,0.598,0,0,1,None
1758851118829,0,0.011,0.822,0.199,-0.054,0.069,0.996,-0.011,0.411,0.599,0,0,1,None
1758851118948,5.356,0.012,0.821,0.2,-0.05,0.061,0.997,-0.01,0.411,0.599,0,0,1,None
1758851119054,11.462,0.012,0.82,0.201,-0.042,0.049,0.998,-0.01,0.41,0.6,0,0,1,None
1758851119160,18.23,0.013,0.821,0.2,-0.039,0.052,0.998,-0.01,0.41,0.599,0,0,1,None
1758851119273,24.642,0.015,0.821,0.197,-0.033,0.051,0.998,-0.009,0.41,0.598,0,0,1,None
1758851119384,30.942,0.019,0.823,0.194,-0.023,0.064,0.998,-0.007,0.411,0.596,0,0,1,None
1758851119495,37.555,0.024,0.825,0.188,-0.013,0.08,0.997,-0.004,0.412,0.594,0,0,1,None
1758851119608,44.55,0.032,0.828,0.182,-0.03,0.1,0.994,0,0.413,0.59,0,0,1,None
1758851119720,50.658,0.039,0.83,0.176,-0.053,0.116,0.992,0.003,0.414,0.587,0,0,1,None
1758851119831,57.532,0.045,0.833,0.175,-0.056,0.163,0.985,0.006,0.416,0.587,0,0,1,None
1758851119945,64.071,0.048,0.835,0.174,-0.052,0.179,0.982,0.008,0.417,0.586,0,0,1,None
1758851120055,70.441,0.049,0.836,0.175,-0.048,0.19,0.981,0.008,0.418,0.587,0,0,1,None
1758851120167,77.387,0.05,0.834,0.178,-0.045,0.186,0.982,0.009,0.417,0.588,0,0,1,None
1758851120281,83.778,0.051,0.835,0.177,-0.038,0.194,0.98,0.009,0.418,0.588,0,0,1,None
1758851120392,90.215,0.05,0.837,0.176,-0.037,0.215,0.976,0.009,0.419,0.587,0,0,1,None
1758851120501,97.026,0.048,0.836,0.174,-0.056,0.207,0.977,0.008,0.418,0.586,0,0,1,None
1758851120612,100,0.05,0.834,0.172,-0.058,0.188,0.981,0.009,0.417,0.585,0,0,1,None
1758851120724,100,0.049,0.834,0.172,-0.041,0.195,0.98,0.008,0.417,0.585,0,0,1,None
1758851120837,100,0.048,0.833,0.172,-0.041,0.182,0.982,0.008,0.417,0.585,0,0,1,None
1758851120951,100,0.048,0.834,0.172,-0.033,0.189,0.981,0.008,0.417,0.586,0,0,1,None
1758851121059,100,0.049,0.835,0.171,-0.029,0.199,0.98,0.008,0.418,0.585,0,0,1,None
1758851121172,100,0.049,0.834,0.17,-0.034,0.195,0.98,0.008,0.418,0.584,0,0,1,None
1758851121285,100,0.05,0.836,0.169,-0.029,0.215,0.976,0.009,0.418,0.584,0,0,1,None
1758851121420,100,0.05,0.841,0.168,-0.025,0.258,0.966,0.009,0.421,0.584,0,0,1,None
1758851121530,100,0.048,0.849,0.17,-0.031,0.343,0.939,0.008,0.425,0.584,0,0,1,None
1758851121638,100,0.047,0.854,0.169,-0.021,0.411,0.911,0.007,0.427,0.584,0,0,1,None
1758851121757,100,0.046,0.859,0.166,-0.015,0.475,0.88,0.007,0.429,0.583,0,0,1,None
1758851121866,100,0.046,0.862,0.163,-0.019,0.509,0.86,0.007,0.431,0.581,0,0,1,None
1758851121979,100,0.048,0.863,0.161,-0.016,0.512,0.859,0.008,0.431,0.58,0,0,1,None
1758851122090,100,0.049,0.864,0.159,-0.013,0.53,0.848,0.008,0.432,0.579,0,0,1,None
1758851122201,100,0.048,0.865,0.158,-0.015,0.532,0.847,0.008,0.432,0.579,0,0,1,None
1758851122312,100,0.048,0.865,0.157,-0.019,0.528,0.849,0.008,0.432,0.578,0,0,1,None
