
Timestamp(ms),GaugeValue,HeadPos.x,HeadPos.y,HeadPos.z,HeadForward.x,HeadForward.y,HeadForward.z,GazePos.x,GazePos.y,GazePos.z,GazeDirection.x,GazeDirection.y,GazeDirection.z,AOIName
1758851450269,0,0.022,0.76,0.175,0.257,0.14,0.956,-0.005,0.379,0.592,0,0,1,None
1758851450427,0,0.022,0.76,0.175,0.25,0.138,0.958,-0.005,0.379,0.592,0,0,1,None
1758851450527,0,0.015,0.758,0.178,0.166,0.128,0.978,-0.008,0.378,0.592,0,0,1,None
1758851450655,0,0.008,0.757,0.18,0.078,0.107,0.991,-0.012,0.378,0.591,0,0,1,None
1758851450811,0,0.002,0.755,0.182,0.017,0.089,0.996,-0.015,0.377,0.592,0,0,1,None
1758851450895,0,0,0.754,0.184,0.009,0.086,0.996,-0.016,0.377,0.592,0,0,1,None
1758851451008,0,0,0.754,0.183,0.02,0.086,0.996,-0.016,0.376,0.592,0,0,1,None
1758851451137,0,0,0.755,0.182,0.022,0.093,0.995,-0.016,0.377,0.592,0,0,1,None
1758851451273,0,0.001,0.755,0.182,0.022,0.092,0.995,-0.016,0.377,0.592,0,0,1,None
1758851451373,0,0.001,0.754,0.183,0.024,0.09,0.996,-0.016,0.377,0.592,0,0,1,None
1758851451503,0,0,0.755,0.182,0.024,0.091,0.996,-0.016,0.377,0.592,0,0,1,None
1758851451634,0,0.001,0.755,0.182,0.026,0.091,0.995,-0.016,0.377,0.592,0,0,1,None
1758851451749,0,0.001,0.755,0.182,0.026,0.092,0.995,-0.016,0.377,0.592,0,0,1,None
1758851451856,0,0.001,0.754,0.182,0.028,0.091,0.995,-0.016,0.377,0.592,0,0,1,None
1758851451990,0,0.001,0.754,0.182,0.028,0.091,0.995,-0.016,0.377,0.592,0,0,1,None
1758851452091,0,0.001,0.754,0.182,0.029,0.091,0.995,-0.016,0.377,0.592,0,0,1,None
1758851452226,0,0.001,0.754,0.182,0.03,0.092,0.995,-0.016,0.377,0.592,0,0,1,None
1758851452332,0,0.001,0.754,0.182,0.03,0.092,0.995,-0.016,0.377,0.592,0,0,1,None
1758851452439,0,0.001,0.754,0.182,0.029,0.092,0.995,-0.016,0.377,0.592,0,0,1,None
1758851452587,0,0.001,0.754,0.183,0.029,0.092,0.995,-0.016,0.377,0.592,0,0,1,None
1758851452751,0,0.001,0.755,0.183,0.029,0.092,0.995,-0.016,0.377,0.592,0,0,1,None
1758851452897,0,0.001,0.754,0.183,0.029,0.092,0.995,-0.016,0.377,0.592,0,0,1,None
1758851453001,0,0,0.755,0.183,0.028,0.092,0.995,-0.016,0.377,0.592,0,0,1,None
1758851453124,0,0.001,0.754,0.183,0.029,0.092,0.995,-0.016,0.377,0.592,0,0,1,None
1758851453228,0,0,0.755,0.183,0.028,0.093,0.995,-0.016,0.377,0.592,0,0,1,None
1758851453332,0,0.001,0.754,0.183,0.03,0.092,0.995,-0.016,0.377,0.592,0,0,1,None
1758851453464,0,0.001,0.754,0.183,0.03,0.092,0.995,-0.016,0.377,0.592,0,0,1,None
1758851453591,0,0.001,0.754,0.183,0.029,0.092,0.995,-0.016,0.377,0.592,0,0,1,None
1758851453726,0,0.001,0.754,0.183,0.03,0.092,0.995,-0.016,0.377,0.592,0,0,1,None
1758851453836,0,0.001,0.754,0.183,0.028,0.092,0.995,-0.016,0.377,0.592,0,0,1,None
1758851453967,0,0.001,0.754,0.183,0.031,0.092,0.995,-0.016,0.377,0.592,0,0,1,None
1758851454085,0,0.001,0.755,0.183,0.029,0.092,0.995,-0.016,0.377,0.592,0,0,1,None
1758851454208,0,0.001,0.754,0.183,0.029,0.091,0.995,-0.016,0.377,0.592,0,0,1,None
1758851454304,0,0.001,0.755,0.183,0.029,0.093,0.995,-0.016,0.377,0.592,0,0,1,None
1758851454411,0,0.001,0.754,0.183,0.029,0.092,0.995,-0.016,0.377,0.592,0,0,1,None
1758851454565,0,0.001,0.754,0.183,0.029,0.092,0.995,-0.016,0.377,0.592,0,0,1,None
1758851454659,0,0,0.754,0.183,0.029,0.092,0.995,-0.016,0.377,0.592,0,0,1,None
1758851454764,0,0,0.754,0.183,0.028,0.092,0.995,-0.016,0.377,0.592,0,0,1,None
1758851454867,0,0,0.754,0.183,0.028,0.092,0.995,-0.016,0.377,0.592,0,0,1,None
1758851454972,0,0,0.754,0.183,0.028,0.091,0.995,-0.016,0.377,0.592,0,0,1,None
1758851455075,0,0,0.754,0.183,0.028,0.091,0.995,-0.016,0.377,0.592,0,0,1,None
1758851455205,0,0,0.754,0.183,0.027,0.092,0.995,-0.016,0.377,0.592,0,0,1,None
1758851455352,0,-0.001,0.754,0.183,0.022,0.09,0.996,-0.017,0.376,0.592,0,0,1,None
1758851455455,0,-0.003,0.754,0.183,0.016,0.086,0.996,-0.018,0.376,0.592,0,0,1,None
1758851455564,0,-0.005,0.753,0.184,0.01,0.082,0.997,-0.018,0.376,0.592,0,0,1,None
1758851455684,0,-0.005,0.753,0.184,0.01,0.084,0.996,-0.019,0.376,0.592,0,0,1,None
