
Timestamp(ms),GaugeValue,HeadPos.x,HeadPos.y,HeadPos.z,HeadForward.x,HeadForward.y,HeadForward.z,GazePos.x,GazePos.y,GazePos.z,GazeDirection.x,GazeDirection.y,GazeDirection.z,AOIName
1758850944539,0,0.056,0.78,0.156,-0.047,0.097,0.994,0.012,0.39,0.577,0,0,1,None
1758850944653,0,0.055,0.78,0.156,-0.049,0.098,0.994,0.011,0.39,0.577,0,0,1,None
1758850944786,0,0.053,0.78,0.156,-0.051,0.099,0.994,0.01,0.39,0.577,0,0,1,None
1758850944914,0,0.052,0.781,0.157,-0.052,0.1,0.994,0.01,0.39,0.578,0,0,1,None
1758850945025,0,0.051,0.78,0.157,-0.053,0.094,0.994,0.009,0.389,0.578,0,0,1,None
1758850945139,0,0.05,0.779,0.157,-0.053,0.086,0.995,0.009,0.389,0.578,0,0,1,None
1758850945252,0,0.049,0.779,0.157,-0.05,0.086,0.995,0.008,0.389,0.578,0,0,1,None
1758850945362,0,0.048,0.78,0.158,-0.05,0.09,0.995,0.008,0.389,0.578,0,0,1,None
1758850945475,0,0.048,0.779,0.158,-0.049,0.086,0.995,0.008,0.389,0.578,0,0,1,None
1758850945585,0,0.048,0.779,0.159,-0.05,0.088,0.995,0.008,0.389,0.579,0,0,1,None
1758850945693,0,0.048,0.779,0.159,-0.051,0.087,0.995,0.008,0.389,0.579,0,0,1,None
1758850945809,0,0.048,0.779,0.159,-0.05,0.087,0.995,0.008,0.389,0.579,0,0,1,None
1758850945919,0,0.048,0.779,0.159,-0.052,0.084,0.995,0.008,0.388,0.579,0,0,1,None
1758850946031,0,0.048,0.779,0.159,-0.053,0.086,0.995,0.008,0.389,0.579,0,0,1,None
1758850946142,0,0.048,0.779,0.159,-0.053,0.085,0.995,0.008,0.388,0.579,0,0,1,None
1758850946255,0,0.048,0.779,0.159,-0.054,0.085,0.995,0.008,0.389,0.579,0,0,1,None
1758850946364,0,0.048,0.778,0.159,-0.055,0.085,0.995,0.008,0.388,0.579,0,0,1,None
1758850946479,0,0.048,0.779,0.159,-0.056,0.084,0.995,0.008,0.388,0.579,0,0,1,None
1758850946588,0,0.048,0.778,0.16,-0.056,0.083,0.995,0.008,0.388,0.579,0,0,1,None
1758850946698,0,0.048,0.778,0.16,-0.055,0.082,0.995,0.008,0.388,0.579,0,0,1,None
1758850946813,0,0.048,0.778,0.16,-0.056,0.082,0.995,0.008,0.388,0.579,0,0,1,None
1758850946923,0,0.048,0.778,0.16,-0.057,0.082,0.995,0.008,0.388,0.579,0,0,1,None
1758850947033,0,0.047,0.778,0.16,-0.057,0.082,0.995,0.007,0.388,0.579,0,0,1,None
1758850947151,0,0.047,0.778,0.16,-0.058,0.081,0.995,0.007,0.388,0.579,0,0,1,None
1758850947254,0,0.047,0.778,0.16,-0.059,0.08,0.995,0.007,0.388,0.579,0,0,1,None
1758850947367,0,0.047,0.778,0.16,-0.06,0.077,0.995,0.007,0.388,0.579,0,0,1,None
1758850947481,0,0.047,0.777,0.16,-0.061,0.077,0.995,0.007,0.388,0.579,0,0,1,None
1758850947592,0,0.047,0.777,0.161,-0.06,0.076,0.995,0.007,0.388,0.579,0,0,1,None
1758850947698,0,0.047,0.777,0.161,-0.061,0.075,0.995,0.007,0.388,0.58,0,0,1,None
1758850947816,0,0.046,0.777,0.161,-0.062,0.075,0.995,0.007,0.388,0.58,0,0,1,None
1758850947924,0,0.046,0.777,0.161,-0.061,0.075,0.995,0.007,0.388,0.58,0,0,1,None
1758850948035,0,0.046,0.777,0.161,-0.063,0.075,0.995,0.007,0.387,0.579,0,0,1,None
1758850948149,0,0.046,0.777,0.161,-0.063,0.073,0.995,0.007,0.387,0.58,0,0,1,None
1758850948257,0,0.046,0.777,0.161,-0.063,0.073,0.995,0.007,0.387,0.58,0,0,1,None
1758850948370,0,0.046,0.777,0.161,-0.064,0.073,0.995,0.007,0.387,0.58,0,0,1,None
1758850948483,0,0.046,0.777,0.161,-0.064,0.072,0.995,0.007,0.387,0.58,0,0,1,None
1758850948594,0,0.046,0.777,0.161,-0.062,0.072,0.995,0.007,0.387,0.58,0,0,1,None
1758850948703,0,0.046,0.777,0.161,-0.064,0.071,0.995,0.007,0.387,0.58,0,0,1,None
1758850948818,0,0.046,0.776,0.161,-0.063,0.071,0.996,0.007,0.387,0.58,0,0,1,None
1758850948926,0,0.046,0.776,0.161,-0.063,0.069,0.996,0.007,0.387,0.58,0,0,1,None
1758850949038,0,0.046,0.776,0.161,-0.064,0.069,0.996,0.007,0.387,0.58,0,0,1,None
1758850949150,0,0.046,0.776,0.161,-0.064,0.068,0.996,0.007,0.387,0.58,0,0,1,None
1758850949259,0,0.046,0.776,0.161,-0.064,0.068,0.996,0.007,0.387,0.58,0,0,1,None
1758850949373,0,0.046,0.776,0.162,-0.065,0.068,0.996,0.007,0.387,0.58,0,0,1,None
