
Timestamp(ms),GaugeValue,HeadPos.x,HeadPos.y,HeadPos.z,HeadForward.x,HeadForward.y,HeadForward.z,GazePos.x,GazePos.y,GazePos.z,GazeDirection.x,GazeDirection.y,GazeDirection.z,AOIName
1758852635810,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852635968,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852636069,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852636194,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852636298,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852636403,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852636503,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852636615,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852636723,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852636830,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852636933,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852637036,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852637136,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852637246,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852637348,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852637458,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852637563,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852637671,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852637788,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852637890,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852638007,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852638127,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852638238,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852638356,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852638468,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852638580,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852638687,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852638799,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852638917,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852639024,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852639131,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852639239,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852639355,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852639465,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852639568,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852639684,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
1758852639790,0,0,-0.297,0.145,0,0,1,0,-0.307,0.645,0,0,1,None
