
Timestamp(ms),GaugeValue,HeadPos.x,HeadPos.y,HeadPos.z,HeadForward.x,HeadForward.y,HeadForward.z,GazePos.x,GazePos.y,GazePos.z,GazeDirection.x,GazeDirection.y,GazeDirection.z,AOIName
1758851316608,0,0.012,0.738,0.207,0.1,-0.114,0.989,-0.01,0.369,0.605,0,0,1,None
1758851316721,0,0.007,0.735,0.207,0.063,-0.134,0.989,-0.013,0.368,0.604,0,0,1,None
1758851316837,0,0.003,0.734,0.204,0.023,-0.156,0.987,-0.015,0.368,0.602,0,0,1,None
1758851316939,0,0.002,0.736,0.204,-0.003,-0.132,0.991,-0.015,0.369,0.602,0,0,1,None
1758851317052,0,0.002,0.736,0.204,-0.006,-0.132,0.991,-0.015,0.369,0.602,0,0,1,None
1758851317190,0,0.002,0.735,0.203,-0.014,-0.137,0.99,-0.015,0.368,0.601,0,0,1,None
1758851317354,0,0.002,0.736,0.204,-0.013,-0.136,0.991,-0.015,0.369,0.602,0,0,1,None
1758851317491,0,0.001,0.736,0.205,-0.013,-0.133,0.991,-0.016,0.369,0.602,0,0,1,None
1758851317598,0,0.001,0.736,0.204,-0.015,-0.135,0.991,-0.016,0.369,0.602,0,0,1,None
1758851317731,0,0.001,0.736,0.204,-0.014,-0.136,0.991,-0.016,0.368,0.602,0,0,1,None
1758851317843,0,0.001,0.736,0.204,-0.015,-0.134,0.991,-0.016,0.369,0.602,0,0,1,None
1758851317988,0,0.001,0.736,0.204,-0.015,-0.133,0.991,-0.016,0.369,0.602,0,0,1,None
1758851318090,0,0,0.737,0.204,-0.016,-0.131,0.991,-0.016,0.369,0.602,0,0,1,None
1758851318190,0,0,0.737,0.204,-0.014,-0.13,0.991,-0.016,0.369,0.602,0,0,1,None
1758851318320,0,0,0.737,0.204,-0.015,-0.129,0.992,-0.016,0.369,0.602,0,0,1,None
1758851318488,0,0,0.737,0.204,-0.015,-0.129,0.992,-0.016,0.369,0.602,0,0,1,None
1758851318637,0,0,0.737,0.204,-0.016,-0.128,0.992,-0.016,0.369,0.602,0,0,1,None
1758851318736,0,0,0.737,0.204,-0.015,-0.128,0.992,-0.016,0.369,0.602,0,0,1,None
1758851318840,0,0,0.737,0.204,-0.016,-0.129,0.992,-0.016,0.369,0.602,0,0,1,None
1758851318966,0,0,0.737,0.204,-0.015,-0.128,0.992,-0.016,0.369,0.602,0,0,1,None
1758851319098,0,0,0.737,0.204,-0.016,-0.128,0.992,-0.016,0.369,0.602,0,0,1,None
1758851319205,0,0,0.737,0.204,-0.015,-0.128,0.992,-0.016,0.369,0.602,0,0,1,None
1758851319334,0,0,0.737,0.204,-0.015,-0.128,0.992,-0.016,0.369,0.602,0,0,1,None
1758851319471,0,0,0.737,0.204,-0.016,-0.128,0.992,-0.016,0.369,0.602,0,0,1,None
1758851319629,0,-0.001,0.737,0.204,-0.016,-0.128,0.992,-0.016,0.369,0.602,0,0,1,None
1758851319769,0,-0.001,0.737,0.204,-0.016,-0.127,0.992,-0.017,0.369,0.602,0,0,1,None
1758851319880,0,-0.001,0.737,0.204,-0.016,-0.127,0.992,-0.017,0.369,0.602,0,0,1,None
1758851319984,0,-0.001,0.737,0.204,-0.015,-0.127,0.992,-0.017,0.369,0.602,0,0,1,None
1758851320103,0,-0.001,0.737,0.204,-0.016,-0.128,0.992,-0.017,0.369,0.602,0,0,1,None
1758851320206,0,-0.001,0.737,0.204,-0.016,-0.127,0.992,-0.017,0.369,0.602,0,0,1,None
1758851320331,0,-0.001,0.737,0.204,-0.016,-0.128,0.992,-0.017,0.369,0.602,0,0,1,None
