
Timestamp(ms),GaugeValue,HeadPos.x,HeadPos.y,HeadPos.z,HeadForward.x,HeadForward.y,HeadForward.z,GazePos.x,GazePos.y,GazePos.z,GazeDirection.x,GazeDirection.y,GazeDirection.z,ObjLookingAt
1758855117626,0,-0.002,0.759,-0.125,-0.044,0.138,0.989,-0.002,1.056,-0.27,0.052,0.065,0.997,Slide 1
1758855117678,0,-0.002,0.759,-0.125,-0.044,0.139,0.989,-0.002,1.056,-0.27,0.052,0.071,0.996,Slide 1
1758855117735,0,-0.002,0.759,-0.125,-0.044,0.137,0.99,-0.002,1.056,-0.27,0.055,0.067,0.996,Slide 1
1758855117814,0,-0.002,0.759,-0.125,-0.044,0.137,0.99,-0.002,1.056,-0.27,0.054,0.066,0.996,Slide 1
1758855117847,0,-0.002,0.758,-0.125,-0.045,0.137,0.99,-0.002,1.055,-0.27,0.054,0.066,0.996,Slide 1
1758855117905,0,-0.002,0.758,-0.125,-0.044,0.136,0.99,-0.002,1.055,-0.27,0.054,0.064,0.996,Slide 1
1758855117987,0,-0.002,0.758,-0.125,-0.044,0.135,0.99,-0.002,1.055,-0.27,0.031,0.065,0.997,Slide 1
1758855118016,0,-0.002,0.758,-0.125,-0.045,0.135,0.99,-0.002,1.055,-0.27,0.031,0.109,0.994,Slide 1
1758855118070,0,-0.002,0.758,-0.125,-0.045,0.135,0.99,-0.002,1.055,-0.27,0.069,0.109,0.992,Slide 1
1758855118148,0,-0.002,0.758,-0.125,-0.045,0.135,0.99,-0.002,1.055,-0.27,0.068,0.103,0.992,Slide 1
1758855118179,0,-0.002,0.758,-0.125,-0.045,0.135,0.99,-0.002,1.055,-0.27,0.068,0.103,0.992,Slide 1
1758855118238,0,-0.002,0.758,-0.125,-0.045,0.135,0.99,-0.002,1.055,-0.27,0.06,0.108,0.992,Slide 1
1758855118315,0,-0.002,0.758,-0.125,-0.045,0.135,0.99,-0.002,1.055,-0.27,0.059,0.103,0.993,Slide 1
1758855118352,0,-0.002,0.758,-0.125,-0.049,0.135,0.99,-0.002,1.055,-0.27,0.058,0.103,0.993,Slide 1
1758855118458,0,-0.002,0.758,-0.125,-0.049,0.135,0.99,-0.002,1.055,-0.27,0.059,0.127,0.99,Slide 1
1758855118488,0,-0.002,0.758,-0.125,-0.047,0.134,0.99,-0.002,1.055,-0.27,0.062,0.126,0.99,Slide 1
1758855118519,0,-0.002,0.758,-0.125,-0.045,0.134,0.99,-0.002,1.055,-0.27,0.067,0.126,0.99,Slide 1
1758855118596,0,-0.002,0.758,-0.125,-0.046,0.135,0.99,-0.002,1.055,-0.27,0.066,0.127,0.99,Slide 1
1758855118644,0,-0.002,0.758,-0.125,-0.048,0.135,0.99,-0.002,1.055,-0.27,0.065,0.126,0.99,Slide 1
1758855118695,0,-0.002,0.758,-0.125,-0.049,0.135,0.99,-0.002,1.055,-0.27,0.062,0.126,0.99,Slide 1
1758855118823,0,-0.002,0.758,-0.125,-0.046,0.134,0.99,-0.002,1.055,-0.27,0.081,0.161,0.984,None
1758855118829,0,-0.002,0.758,-0.125,-0.046,0.134,0.99,-0.002,1.055,-0.27,0.081,0.161,0.984,None
1758855118896,0,-0.002,0.758,-0.125,-0.047,0.134,0.99,-0.002,1.055,-0.27,0.086,0.172,0.981,None
1758855118995,0,-0.002,0.758,-0.125,-0.046,0.134,0.99,-0.002,1.055,-0.27,0.087,0.166,0.982,None
1758855119002,0,-0.002,0.758,-0.125,-0.046,0.133,0.99,-0.002,1.055,-0.27,0.087,0.166,0.982,None
1758855119054,0,-0.002,0.758,-0.125,-0.046,0.133,0.99,-0.002,1.055,-0.27,0.086,0.168,0.982,None
1758855119131,0,-0.002,0.758,-0.125,-0.047,0.134,0.99,-0.002,1.055,-0.27,0.085,0.168,0.982,None
1758855119207,0,-0.002,0.758,-0.125,-0.046,0.134,0.99,-0.002,1.055,-0.27,0.083,0.166,0.983,None
1758855119240,0,-0.002,0.758,-0.125,-0.046,0.134,0.99,-0.002,1.055,-0.27,0.084,0.168,0.982,None
1758855119312,0,-0.002,0.758,-0.125,-0.047,0.134,0.99,-0.002,1.055,-0.27,0.084,0.168,0.982,None
1758855119362,0,-0.002,0.758,-0.125,-0.047,0.134,0.99,-0.002,1.055,-0.27,0.084,0.168,0.982,None
1758855119435,0,-0.002,0.758,-0.125,-0.047,0.134,0.99,-0.002,1.055,-0.27,0.082,0.169,0.982,None
1758855119493,0,-0.002,0.758,-0.125,-0.047,0.134,0.99,-0.002,1.055,-0.27,0.082,0.169,0.982,None
1758855119539,0,-0.002,0.758,-0.125,-0.047,0.133,0.99,-0.002,1.055,-0.27,0.062,0.061,0.996,Slide 1
1758855119569,0,-0.002,0.758,-0.125,-0.046,0.133,0.99,-0.002,1.055,-0.27,0.056,0.003,0.998,Slide 1
1758855119628,0,-0.002,0.758,-0.125,-0.047,0.133,0.99,-0.002,1.055,-0.27,0.056,0.002,0.998,Slide 1
1758855119702,0,-0.002,0.758,-0.125,-0.048,0.133,0.99,-0.002,1.055,-0.27,0.051,0.007,0.999,Slide 1
1758855119754,0,-0.002,0.758,-0.125,-0.048,0.134,0.99,-0.002,1.055,-0.27,0.049,0.058,0.997,Slide 1
1758855119814,0,-0.002,0.758,-0.125,-0.048,0.133,0.99,-0.002,1.055,-0.27,0.048,0.071,0.996,Slide 1
1758855119886,0,-0.002,0.758,-0.125,-0.047,0.132,0.99,-0.002,1.055,-0.27,0.055,0.075,0.996,Slide 1
1758855119936,0,-0.002,0.758,-0.125,-0.048,0.132,0.99,-0.002,1.055,-0.27,0.055,0.07,0.996,Slide 1
1758855119993,0,-0.002,0.758,-0.125,-0.048,0.132,0.99,-0.002,1.055,-0.27,0.054,0.07,0.996,Slide 1
1758855120060,0,-0.002,0.758,-0.125,-0.048,0.131,0.99,-0.002,1.055,-0.269,0.053,0.072,0.996,Slide 1
1758855120113,0,-0.003,0.758,-0.125,-0.049,0.132,0.99,-0.003,1.055,-0.269,0.053,0.072,0.996,Slide 1
1758855120167,0,-0.003,0.758,-0.125,-0.049,0.132,0.99,-0.003,1.055,-0.27,0.052,0.073,0.996,Slide 1
1758855120245,0,-0.003,0.758,-0.125,-0.048,0.132,0.99,-0.003,1.055,-0.27,0.052,0.093,0.994,Slide 1
1758855120276,0,-0.003,0.758,-0.125,-0.048,0.132,0.99,-0.003,1.055,-0.27,0.053,0.093,0.994,Slide 1
1758855120350,0,-0.003,0.758,-0.125,-0.049,0.132,0.99,-0.003,1.055,-0.27,0.054,0.097,0.994,Slide 1
1758855120407,0,-0.003,0.758,-0.125,-0.049,0.131,0.99,-0.003,1.055,-0.27,0.054,0.096,0.994,Slide 1
1758855120488,0,-0.003,0.758,-0.125,-0.049,0.132,0.99,-0.003,1.055,-0.27,0.05,0.095,0.994,Slide 1
1758855120516,0,-0.003,0.758,-0.124,-0.048,0.132,0.99,-0.003,1.055,-0.269,0.002,0.019,1,Slide 1
1758855120571,0,-0.003,0.758,-0.124,-0.048,0.13,0.99,-0.003,1.055,-0.269,-0.003,0.018,1,Slide 1
1758855120652,0,-0.003,0.758,-0.124,-0.049,0.131,0.99,-0.003,1.055,-0.269,-0.002,0.016,1,Slide 1
1758855120699,0,-0.003,0.758,-0.125,-0.049,0.131,0.99,-0.003,1.055,-0.269,-0.003,0.018,1,Slide 1
1758855120772,0,-0.003,0.758,-0.125,-0.049,0.131,0.99,-0.003,1.055,-0.27,-0.003,0.018,1,Slide 1
1758855120830,0,-0.003,0.758,-0.124,-0.049,0.132,0.99,-0.003,1.055,-0.27,-0.003,0.018,1,Slide 1
1758855120880,0,-0.003,0.758,-0.124,-0.049,0.131,0.99,-0.003,1.055,-0.269,-0.003,0.02,1,Slide 1
1758855120938,0,-0.003,0.758,-0.124,-0.05,0.131,0.99,-0.003,1.055,-0.269,-0.02,0.04,0.999,Slide 1
1758855120996,0,-0.003,0.757,-0.124,-0.05,0.131,0.99,-0.003,1.055,-0.269,-0.02,0.042,0.999,Slide 1
1758855121045,0,-0.003,0.757,-0.124,-0.049,0.13,0.99,-0.003,1.054,-0.269,-0.016,0.037,0.999,Slide 1
1758855121103,0,-0.003,0.757,-0.124,-0.049,0.13,0.99,-0.003,1.054,-0.269,-0.012,0.037,0.999,Slide 1
1758855121162,0,-0.003,0.758,-0.124,-0.051,0.131,0.99,-0.003,1.055,-0.269,-0.016,0.038,0.999,Slide 1
1758855121213,0,-0.003,0.758,-0.124,-0.05,0.131,0.99,-0.003,1.055,-0.269,-0.017,0.038,0.999,Slide 1
1758855121264,0,-0.003,0.758,-0.124,-0.05,0.131,0.99,-0.003,1.055,-0.269,-0.014,0.038,0.999,Slide 1
1758855121320,0,-0.003,0.757,-0.124,-0.05,0.131,0.99,-0.003,1.055,-0.269,-0.014,0.039,0.999,Slide 1
1758855121369,0,-0.003,0.757,-0.124,-0.05,0.131,0.99,-0.003,1.054,-0.269,-0.015,0.05,0.999,Slide 1
1758855121416,0,-0.003,0.758,-0.124,-0.05,0.132,0.99,-0.003,1.055,-0.269,-0.016,0.068,0.998,Slide 1
1758855121494,0,-0.003,0.757,-0.124,-0.05,0.131,0.99,-0.003,1.054,-0.269,-0.016,0.069,0.997,Slide 1
1758855121548,0,-0.003,0.757,-0.124,-0.05,0.132,0.99,-0.003,1.054,-0.269,-0.015,0.068,0.998,Slide 1
1758855121605,0,-0.003,0.758,-0.124,-0.05,0.132,0.99,-0.003,1.054,-0.269,-0.015,0.068,0.998,Slide 1
1758855121662,0,-0.003,0.758,-0.124,-0.05,0.131,0.99,-0.003,1.055,-0.269,-0.021,0.07,0.997,Slide 1
1758855121703,0,-0.003,0.757,-0.125,-0.049,0.131,0.99,-0.003,1.054,-0.27,-0.03,-0.014,0.999,Slide 1
1758855121754,0,-0.003,0.757,-0.125,-0.05,0.132,0.99,-0.003,1.054,-0.27,-0.031,-0.03,0.999,Slide 1
1758855121810,0,-0.003,0.758,-0.125,-0.05,0.131,0.99,-0.003,1.054,-0.27,-0.03,-0.033,0.999,Slide 1
1758855121879,0,-0.003,0.758,-0.125,-0.05,0.132,0.99,-0.003,1.055,-0.27,-0.031,-0.034,0.999,Slide 1
1758855121910,0,-0.003,0.758,-0.125,-0.051,0.133,0.99,-0.003,1.055,-0.27,-0.031,-0.034,0.999,Slide 1
1758855121991,0,-0.003,0.758,-0.125,-0.05,0.132,0.99,-0.003,1.055,-0.27,-0.022,-0.035,0.999,Slide 1
1758855122013,0,-0.003,0.758,-0.125,-0.05,0.132,0.99,-0.003,1.055,-0.27,-0.024,-0.035,0.999,Slide 1
1758855122111,0,-0.003,0.758,-0.125,-0.051,0.133,0.99,-0.003,1.055,-0.27,-0.009,-0.2,0.98,None
1758855122137,0,-0.003,0.758,-0.125,-0.052,0.133,0.99,-0.003,1.055,-0.27,0.001,-0.288,0.958,floor
1758855122212,0,-0.003,0.758,-0.124,-0.054,0.133,0.99,-0.003,1.055,-0.269,0,-0.289,0.957,floor
1758855122285,0,-0.003,0.758,-0.124,-0.054,0.132,0.99,-0.003,1.055,-0.269,-0.001,-0.29,0.957,floor
1758855122314,0,-0.003,0.758,-0.124,-0.053,0.132,0.99,-0.003,1.055,-0.269,0,-0.29,0.957,floor
1758855122365,0,-0.003,0.758,-0.124,-0.053,0.131,0.99,-0.003,1.055,-0.269,0.004,-0.291,0.957,floor
1758855122421,0,-0.003,0.758,-0.124,-0.054,0.131,0.99,-0.003,1.055,-0.269,0.003,-0.294,0.956,floor
1758855122474,0,-0.003,0.758,-0.125,-0.054,0.132,0.99,-0.003,1.055,-0.27,0.002,-0.29,0.957,floor
1758855122526,0,-0.002,0.758,-0.125,-0.054,0.133,0.99,-0.002,1.055,-0.27,0.002,-0.285,0.959,floor
1758855122575,0,-0.003,0.758,-0.125,-0.054,0.133,0.99,-0.003,1.055,-0.27,0.002,-0.291,0.957,floor
1758855122656,0,-0.003,0.758,-0.125,-0.055,0.134,0.99,-0.003,1.055,-0.27,0.002,-0.288,0.957,floor
1758855122703,0,-0.003,0.758,-0.124,-0.055,0.133,0.99,-0.003,1.055,-0.27,0.001,-0.289,0.957,floor
1758855122783,0,-0.003,0.758,-0.124,-0.055,0.132,0.99,-0.003,1.055,-0.269,0.007,-0.195,0.981,None
1758855122831,0,-0.003,0.758,-0.124,-0.056,0.133,0.99,-0.003,1.055,-0.269,0.007,-0.102,0.995,Slide 1
1758855122888,0,-0.003,0.758,-0.125,-0.056,0.132,0.99,-0.003,1.055,-0.27,0.008,-0.102,0.995,Slide 1
1758855122925,0,-0.004,0.758,-0.124,-0.056,0.133,0.99,-0.003,1.055,-0.27,0.008,-0.1,0.995,Slide 1
1758855122998,0,-0.004,0.758,-0.124,-0.057,0.133,0.989,-0.004,1.055,-0.269,0.006,-0.094,0.996,Slide 1
1758855123051,0,-0.004,0.758,-0.124,-0.056,0.133,0.989,-0.004,1.055,-0.269,0.007,-0.091,0.996,Slide 1
1758855123104,0,-0.003,0.758,-0.124,-0.056,0.132,0.99,-0.003,1.055,-0.269,0.008,-0.092,0.996,Slide 1
1758855123148,0,-0.003,0.758,-0.124,-0.056,0.132,0.99,-0.003,1.055,-0.269,0.027,-0.04,0.999,Slide 1
1758855123226,0,-0.003,0.758,-0.124,-0.056,0.132,0.99,-0.003,1.055,-0.269,0.032,-0.04,0.999,Slide 1
1758855123260,0,-0.003,0.758,-0.124,-0.055,0.132,0.99,-0.003,1.055,-0.269,0.029,-0.041,0.999,Slide 1
1758855123334,0,-0.003,0.757,-0.124,-0.056,0.132,0.99,-0.003,1.054,-0.269,0.029,-0.04,0.999,Slide 1
1758855123391,0,-0.003,0.758,-0.124,-0.056,0.133,0.99,-0.003,1.055,-0.269,0.029,-0.036,0.999,Slide 1
1758855123425,0,-0.003,0.758,-0.124,-0.056,0.133,0.99,-0.003,1.055,-0.269,0.026,-0.036,0.999,Slide 1
1758855123475,0,-0.004,0.758,-0.124,-0.056,0.133,0.99,-0.003,1.055,-0.269,0.014,-0.03,0.999,Slide 1
1758855123559,0,-0.004,0.758,-0.124,-0.056,0.133,0.99,-0.004,1.055,-0.269,-0.03,0.018,0.999,Slide 1
1758855123619,0,-0.004,0.758,-0.124,-0.057,0.133,0.99,-0.004,1.055,-0.269,-0.03,0.022,0.999,Slide 1
1758855123664,0,-0.004,0.757,-0.124,-0.058,0.132,0.99,-0.004,1.054,-0.269,-0.03,0.019,0.999,Slide 1
1758855123717,0,-0.004,0.757,-0.124,-0.057,0.132,0.99,-0.004,1.054,-0.269,-0.044,0.025,0.999,Slide 1
1758855123769,0,-0.004,0.757,-0.124,-0.057,0.133,0.99,-0.004,1.054,-0.269,-0.044,0.025,0.999,Slide 1
1758855123820,0,-0.004,0.757,-0.124,-0.058,0.132,0.99,-0.004,1.054,-0.269,-0.118,0.049,0.992,Slide 1
1758855123924,0,-0.004,0.757,-0.124,-0.057,0.131,0.99,-0.004,1.054,-0.269,-0.114,0.045,0.992,Slide 1
1758855123949,0,-0.004,0.757,-0.124,-0.058,0.132,0.99,-0.004,1.054,-0.269,-0.121,0.049,0.992,Slide 1
1758855124002,0,-0.004,0.757,-0.124,-0.057,0.131,0.99,-0.004,1.054,-0.269,-0.121,0.051,0.991,Slide 1
1758855124084,0,-0.004,0.758,-0.124,-0.057,0.132,0.99,-0.004,1.054,-0.269,-0.124,0.054,0.991,Slide 1
1758855124135,0,-0.004,0.758,-0.124,-0.058,0.133,0.989,-0.004,1.055,-0.269,-0.125,0.055,0.991,Slide 1
1758855124182,0,-0.004,0.757,-0.124,-0.058,0.132,0.99,-0.004,1.055,-0.269,-0.126,0.055,0.99,Slide 1
1758855124266,0,-0.004,0.758,-0.124,-0.057,0.132,0.99,-0.004,1.054,-0.269,-0.126,0.054,0.991,Slide 1
1758855124315,0,-0.004,0.757,-0.124,-0.057,0.132,0.99,-0.004,1.055,-0.269,-0.125,0.052,0.991,Slide 1
1758855124340,0,-0.004,0.757,-0.124,-0.056,0.131,0.99,-0.004,1.054,-0.269,-0.072,-0.107,0.992,Slide 1
1758855124415,0,-0.004,0.757,-0.124,-0.057,0.132,0.99,-0.004,1.054,-0.269,0.001,-0.255,0.967,floor
1758855124472,0,-0.004,0.757,-0.124,-0.058,0.132,0.99,-0.004,1.054,-0.269,-0.001,-0.251,0.968,floor
1758855124553,0,-0.004,0.757,-0.124,-0.058,0.132,0.99,-0.004,1.054,-0.269,-0.004,-0.25,0.968,floor
1758855124584,0,-0.004,0.758,-0.125,-0.057,0.133,0.99,-0.004,1.054,-0.269,0.005,-0.25,0.968,floor
1758855124641,0,-0.004,0.758,-0.125,-0.057,0.133,0.99,-0.004,1.055,-0.27,0.005,-0.252,0.968,floor
1758855124722,0,-0.004,0.758,-0.125,-0.058,0.132,0.99,-0.004,1.055,-0.27,0.002,-0.251,0.968,floor
1758855124767,0,-0.004,0.757,-0.125,-0.058,0.132,0.99,-0.004,1.054,-0.27,0.002,-0.253,0.967,floor
1758855124815,0,-0.004,0.757,-0.124,-0.059,0.132,0.99,-0.004,1.054,-0.269,0.001,-0.256,0.967,floor
1758855124898,0,-0.004,0.757,-0.124,-0.06,0.132,0.989,-0.004,1.054,-0.269,0,-0.256,0.967,floor
1758855124924,0,-0.004,0.757,-0.124,-0.06,0.131,0.99,-0.004,1.055,-0.269,-0.021,-0.202,0.979,None
1758855124979,0,-0.004,0.757,-0.124,-0.06,0.13,0.99,-0.004,1.054,-0.269,-0.105,-0.053,0.993,Slide 1
1758855125064,0,-0.005,0.757,-0.124,-0.061,0.13,0.99,-0.005,1.054,-0.269,-0.117,-0.041,0.992,Slide 1
1758855125091,0,-0.005,0.757,-0.124,-0.062,0.13,0.99,-0.005,1.054,-0.269,-0.14,0.016,0.99,Slide 1
1758855125172,0,-0.005,0.757,-0.124,-0.063,0.131,0.989,-0.005,1.054,-0.269,-0.16,0.037,0.986,Slide 1
1758855125235,0,-0.005,0.757,-0.124,-0.063,0.131,0.989,-0.005,1.054,-0.269,-0.161,0.041,0.986,Slide 1
1758855125312,0,-0.005,0.757,-0.124,-0.063,0.13,0.989,-0.005,1.054,-0.269,-0.161,0.036,0.986,Slide 1
1758855125339,0,-0.005,0.757,-0.124,-0.064,0.13,0.989,-0.005,1.054,-0.269,-0.165,0.035,0.986,Slide 1
1758855125393,0,-0.005,0.757,-0.124,-0.063,0.131,0.989,-0.005,1.054,-0.269,-0.162,0.036,0.986,Slide 1
1758855125446,0,-0.005,0.757,-0.124,-0.063,0.131,0.989,-0.005,1.054,-0.269,-0.166,0.082,0.983,Slide 1
1758855125498,0,-0.005,0.757,-0.124,-0.064,0.131,0.989,-0.005,1.054,-0.269,-0.169,0.114,0.979,Slide 1
1758855125574,0,-0.005,0.757,-0.124,-0.064,0.131,0.989,-0.005,1.054,-0.269,-0.171,0.114,0.979,Slide 1
1758855125647,0,-0.005,0.757,-0.124,-0.063,0.131,0.989,-0.005,1.054,-0.269,-0.168,0.109,0.98,Slide 1
1758855125675,0,-0.005,0.757,-0.124,-0.062,0.132,0.989,-0.005,1.054,-0.269,-0.168,0.11,0.98,Slide 1
1758855125731,0,-0.005,0.757,-0.124,-0.063,0.132,0.989,-0.005,1.054,-0.269,-0.058,-0.054,0.997,Slide 1
1758855125782,0,-0.006,0.757,-0.124,-0.064,0.133,0.989,-0.005,1.054,-0.269,0.012,-0.062,0.998,Slide 1
1758855125835,0,-0.006,0.757,-0.125,-0.064,0.132,0.989,-0.006,1.054,-0.27,0.009,-0.062,0.998,Slide 1
1758855125911,0,-0.006,0.758,-0.124,-0.064,0.133,0.989,-0.006,1.055,-0.269,0.009,-0.069,0.998,Slide 1
1758855125939,0,-0.006,0.757,-0.124,-0.063,0.133,0.989,-0.006,1.055,-0.269,0.01,-0.067,0.998,Slide 1
1758855126013,0.188,-0.006,0.758,-0.124,-0.063,0.134,0.989,-0.006,1.055,-0.269,0.006,-0.07,0.998,Slide 1
1758855126060,3.72,-0.005,0.758,-0.124,-0.058,0.138,0.989,-0.005,1.055,-0.269,0.011,-0.073,0.997,Slide 1
1758855126118,6.249,-0.003,0.761,-0.124,-0.045,0.165,0.985,-0.003,1.058,-0.269,0.062,-0.186,0.981,None
1758855126202,9.967,0,0.764,-0.124,-0.036,0.206,0.978,0,1.061,-0.269,0.105,-0.365,0.925,floor
1758855126230,14.762,0.004,0.767,-0.124,-0.02,0.244,0.97,0.002,1.062,-0.269,0.117,-0.449,0.886,floor
1758855126280,17.753,0.007,0.767,-0.124,-0.015,0.246,0.969,0.006,1.063,-0.269,0.114,-0.443,0.889,floor
1758855126343,21.649,0.007,0.767,-0.124,-0.014,0.249,0.968,0.006,1.064,-0.269,0.108,-0.448,0.888,floor
1758855126421,23.346,0.007,0.768,-0.124,-0.019,0.253,0.967,0.007,1.065,-0.269,0.081,-0.444,0.892,floor
1758855126469,27.678,0.008,0.77,-0.123,-0.02,0.276,0.961,0.008,1.067,-0.268,0.072,-0.423,0.903,floor
1758855126526,31.324,0.008,0.77,-0.123,-0.02,0.283,0.959,0.008,1.067,-0.268,0.023,-0.421,0.907,chair (20)
1758855126574,33.656,0.008,0.771,-0.122,-0.022,0.288,0.957,0.008,1.068,-0.267,0.02,-0.411,0.911,chair (20)
1758855126628,37.374,0.008,0.772,-0.12,-0.024,0.301,0.953,0.008,1.069,-0.266,0.018,-0.41,0.912,chair (20)
1758855126683,41.721,0.009,0.774,-0.116,-0.026,0.322,0.947,0.009,1.071,-0.262,0.009,-0.395,0.919,chair (20)
1758855126756,44.395,0.01,0.774,-0.113,-0.02,0.333,0.943,0.01,1.071,-0.258,-0.003,-0.375,0.927,chair (20)
1758855126808,47.75,0.01,0.777,-0.111,-0.015,0.353,0.935,0.01,1.073,-0.256,-0.005,-0.357,0.934,chair (20)
1758855126862,51.321,0.011,0.779,-0.11,-0.009,0.373,0.928,0.01,1.075,-0.255,-0.001,-0.346,0.938,chair (20)
1758855126911,53.479,0.011,0.78,-0.109,-0.005,0.379,0.926,0.011,1.077,-0.254,0.013,-0.337,0.941,chair (20)
1758855126962,58.079,0.013,0.783,-0.108,0.006,0.407,0.913,0.012,1.079,-0.253,0.006,-0.321,0.947,floor
1758855127036,60.503,0.013,0.784,-0.108,0.008,0.418,0.909,0.013,1.081,-0.253,0.008,-0.277,0.961,floor
1758855127064,64.147,0.013,0.786,-0.108,0.016,0.449,0.893,0.014,1.083,-0.253,0.008,-0.254,0.967,floor
1758855127115,67.284,0.014,0.787,-0.109,0.02,0.465,0.885,0.014,1.084,-0.253,-0.042,-0.198,0.979,None
1758855127193,71.392,0.014,0.789,-0.11,0.019,0.479,0.877,0.014,1.084,-0.254,-0.044,-0.209,0.977,None
1758855127760,74.388,0.014,0.79,-0.112,0.021,0.489,0.872,0.014,1.086,-0.255,-0.044,-0.193,0.98,None
1758855127799,74.388,0.018,0.793,-0.116,0.043,0.528,0.848,0.014,1.087,-0.257,-0.045,-0.182,0.982,None
1758855127804,74.388,0.018,0.793,-0.116,0.043,0.528,0.848,0.014,1.087,-0.257,-0.045,-0.182,0.982,None
1758855127810,94.135,0.018,0.793,-0.115,0.043,0.528,0.848,0.014,1.087,-0.257,-0.045,-0.182,0.982,None
1758855127860,97.884,0.017,0.793,-0.115,0.04,0.529,0.848,0.018,1.09,-0.26,0.149,-0.156,0.976,chair1 (28)
1758855127929,100,0.018,0.793,-0.115,0.042,0.524,0.85,0.018,1.09,-0.26,0.142,-0.16,0.977,None
1758855128013,100,0.018,0.793,-0.115,0.04,0.525,0.85,0.018,1.09,-0.26,0.15,-0.151,0.977,None
1758855128039,100,0.018,0.793,-0.115,0.039,0.524,0.851,0.018,1.09,-0.26,0.153,-0.152,0.976,None
1758855128081,100,0.017,0.793,-0.115,0.038,0.525,0.85,0.018,1.09,-0.26,0.153,-0.151,0.977,None
1758855128157,100,0.017,0.793,-0.115,0.037,0.524,0.851,0.017,1.09,-0.26,0.153,-0.152,0.976,chair1 (28)
1758855128188,100,0.017,0.793,-0.115,0.034,0.525,0.85,0.017,1.09,-0.26,0.145,-0.157,0.977,chair1 (28)
1758855128240,100,0.016,0.793,-0.115,0.032,0.526,0.85,0.016,1.09,-0.26,0.146,-0.155,0.977,chair1 (28)
1758855128296,100,0.016,0.793,-0.115,0.029,0.527,0.849,0.016,1.09,-0.26,0.165,-0.154,0.974,chair1 (28)
1758855128366,100,0.016,0.793,-0.114,0.027,0.525,0.85,0.016,1.09,-0.259,0.163,-0.153,0.975,chair1 (28)
