
Timestamp(ms),GaugeValue,HeadPos.x,HeadPos.y,HeadPos.z,HeadForward.x,HeadForward.y,HeadForward.z,GazePos.x,GazePos.y,GazePos.z,GazeDirection.x,GazeDirection.y,GazeDirection.z,AOIName
1758852356022,0,0.029,0.727,0.079,-0.017,0.049,0.999,-0.002,0.364,0.539,0,0,1,None
1758852356139,0,0.032,0.727,0.08,-0.016,0.041,0.999,0,0.364,0.54,0,0,1,None
1758852356230,0,0.034,0.727,0.08,-0.011,0.043,0.999,0.001,0.363,0.54,0,0,1,None
1758852356348,0,0.036,0.727,0.08,-0.017,0.042,0.999,0.002,0.364,0.54,0,0,1,None
1758852356486,0,0.036,0.727,0.081,-0.037,0.047,0.998,0.002,0.364,0.54,0,0,1,None
1758852356595,0,0.036,0.727,0.082,-0.051,0.045,0.998,0.002,0.364,0.54,0,0,1,None
1758852356711,0,0.038,0.727,0.082,-0.052,0.046,0.998,0.003,0.364,0.54,0,0,1,None
1758852356822,5.817,0.039,0.727,0.082,-0.048,0.049,0.998,0.003,0.364,0.54,0,0,1,None
1758852356930,12.037,0.038,0.727,0.082,-0.05,0.046,0.998,0.003,0.364,0.54,0,0,1,None
1758852357048,18.62,0.037,0.727,0.083,-0.05,0.047,0.998,0.002,0.364,0.541,0,0,1,None
1758852357157,25.177,0.037,0.727,0.083,-0.051,0.047,0.998,0.002,0.364,0.541,0,0,1,None
1758852357271,31.976,0.036,0.727,0.083,-0.054,0.047,0.997,0.002,0.364,0.541,0,0,1,None
1758852357383,38.354,0.036,0.727,0.083,-0.052,0.046,0.998,0.002,0.364,0.541,0,0,1,None
1758852357495,45.002,0.036,0.727,0.083,-0.051,0.047,0.998,0.002,0.364,0.541,0,0,1,None
1758852357604,51.601,0.036,0.727,0.083,-0.049,0.048,0.998,0.002,0.364,0.54,0,0,1,None
1758852357718,57.6,0.037,0.727,0.082,-0.043,0.05,0.998,0.002,0.364,0.54,0,0,1,None
1758852357828,64.336,0.037,0.727,0.082,-0.038,0.051,0.998,0.002,0.364,0.54,0,0,1,None
1758852357940,71.046,0.037,0.728,0.082,-0.032,0.053,0.998,0.002,0.364,0.54,0,0,1,None
1758852358051,77.306,0.038,0.727,0.082,-0.025,0.052,0.998,0.003,0.364,0.541,0,0,1,None
1758852358163,84.098,0.039,0.728,0.082,-0.02,0.052,0.998,0.003,0.364,0.541,0,0,1,None
1758852358278,90.701,0.039,0.728,0.082,-0.02,0.055,0.998,0.003,0.364,0.541,0,0,1,None
1758852358386,96.937,0.039,0.728,0.082,-0.017,0.055,0.998,0.003,0.364,0.541,0,0,1,None
1758852358498,100,0.039,0.728,0.082,-0.014,0.055,0.998,0.003,0.364,0.541,0,0,1,None
1758852358611,100,0.04,0.728,0.082,-0.011,0.055,0.998,0.004,0.364,0.541,0,0,1,None
1758852358720,100,0.04,0.728,0.083,-0.007,0.056,0.998,0.004,0.364,0.541,0,0,1,None
1758852358835,100,0.04,0.728,0.083,-0.006,0.057,0.998,0.004,0.364,0.541,0,0,1,None
1758852358945,100,0.04,0.728,0.083,-0.006,0.057,0.998,0.004,0.364,0.541,0,0,1,None
1758852359054,100,0.04,0.728,0.082,-0.007,0.057,0.998,0.004,0.364,0.541,0,0,1,None
1758852359166,100,0.04,0.728,0.082,-0.005,0.058,0.998,0.004,0.364,0.541,0,0,1,None
1758852359280,99.254,0.04,0.728,0.082,-0.004,0.057,0.998,0.004,0.364,0.541,0,0,1,None
1758852359389,95.173,0.04,0.728,0.082,-0.004,0.058,0.998,0.004,0.364,0.541,0,0,1,None
1758852359502,88.556,0.04,0.728,0.082,-0.004,0.058,0.998,0.004,0.364,0.541,0,0,1,None
1758852359614,82.495,0.041,0.728,0.081,-0.003,0.059,0.998,0.004,0.364,0.541,0,0,1,None
1758852359724,77.615,0.041,0.728,0.081,-0.003,0.059,0.998,0.004,0.364,0.54,0,0,1,None
1758852359836,77.396,0.041,0.728,0.08,-0.004,0.061,0.998,0.004,0.364,0.54,0,0,1,None
1758852359947,77.396,0.041,0.729,0.08,-0.004,0.063,0.998,0.004,0.364,0.54,0,0,1,None
1758852360054,77.396,0.04,0.729,0.079,-0.006,0.065,0.998,0.004,0.365,0.54,0,0,1,None
1758852360169,77.396,0.04,0.729,0.079,-0.006,0.064,0.998,0.004,0.364,0.539,0,0,1,None
1758852360284,77.396,0.041,0.728,0.078,-0.006,0.057,0.998,0.004,0.364,0.539,0,0,1,None
1758852360393,77.396,0.041,0.728,0.078,-0.006,0.057,0.998,0.004,0.364,0.539,0,0,1,None
1758852360503,77.396,0.041,0.728,0.077,-0.007,0.056,0.998,0.004,0.364,0.539,0,0,1,None
1758852360639,77.396,0.041,0.728,0.077,-0.007,0.056,0.998,0.004,0.364,0.538,0,0,1,None
1758852360724,77.396,0.041,0.728,0.077,-0.006,0.056,0.998,0.004,0.364,0.538,0,0,1,None
1758852360835,77.396,0.04,0.728,0.077,-0.007,0.056,0.998,0.004,0.364,0.539,0,0,1,None
1758852360948,77.396,0.04,0.727,0.077,-0.009,0.045,0.999,0.004,0.364,0.539,0,0,1,None
1758852361058,77.396,0.04,0.727,0.078,-0.005,0.048,0.999,0.004,0.364,0.539,0,0,1,None
1758852361170,77.396,0.04,0.727,0.078,-0.007,0.049,0.999,0.004,0.364,0.539,0,0,1,None
1758852361282,77.396,0.04,0.728,0.078,-0.008,0.049,0.999,0.004,0.364,0.539,0,0,1,None
1758852361392,77.396,0.04,0.728,0.078,-0.007,0.051,0.999,0.004,0.364,0.539,0,0,1,None
1758852361503,77.396,0.04,0.729,0.078,-0.008,0.061,0.998,0.004,0.364,0.539,0,0,1,None
1758852361617,77.396,0.04,0.728,0.077,-0.008,0.057,0.998,0.004,0.364,0.538,0,0,1,None
1758852361727,77.396,0.04,0.729,0.077,-0.009,0.064,0.998,0.004,0.364,0.538,0,0,1,None
1758852361842,77.396,0.04,0.734,0.075,0.011,0.106,0.994,0.004,0.367,0.538,0,0,1,None
1758852361948,77.396,0.041,0.751,0.068,0.06,0.295,0.954,0.004,0.375,0.535,0,0,1,None
1758852362061,77.396,0.043,0.765,0.055,0.093,0.48,0.872,0.005,0.381,0.53,0,0,1,None
1758852362177,77.396,0.046,0.77,0.05,0.114,0.552,0.826,0.007,0.384,0.528,0,0,1,None
1758852362285,77.396,0.048,0.772,0.049,0.12,0.579,0.807,0.008,0.385,0.527,0,0,1,None
1758852362397,77.396,0.052,0.773,0.051,0.128,0.575,0.808,0.01,0.386,0.528,0,0,1,None
1758852362509,77.396,0.054,0.773,0.053,0.133,0.577,0.806,0.011,0.386,0.529,0,0,1,None
1758852362620,77.396,0.054,0.773,0.056,0.137,0.582,0.801,0.011,0.386,0.531,0,0,1,None
1758852362731,77.396,0.052,0.774,0.058,0.137,0.587,0.798,0.01,0.387,0.532,0,0,1,None
1758852362845,77.396,0.051,0.773,0.059,0.13,0.594,0.794,0.009,0.386,0.533,0,0,1,None
1758852362956,77.396,0.051,0.773,0.06,0.131,0.592,0.795,0.009,0.386,0.533,0,0,1,None
1758852363067,77.396,0.052,0.774,0.061,0.133,0.597,0.791,0.01,0.386,0.533,0,0,1,None
1758852363173,77.396,0.052,0.774,0.061,0.132,0.599,0.79,0.01,0.386,0.533,0,0,1,None
1758852363312,77.396,0.052,0.773,0.059,0.135,0.597,0.791,0.01,0.386,0.533,0,0,1,None
1758852363421,77.396,0.052,0.773,0.057,0.134,0.598,0.79,0.01,0.386,0.532,0,0,1,None
1758852363532,77.396,0.053,0.774,0.055,0.132,0.602,0.788,0.011,0.386,0.53,0,0,1,None
1758852363644,77.396,0.055,0.774,0.052,0.134,0.605,0.785,0.011,0.386,0.529,0,0,1,None
1758852363753,77.396,0.056,0.774,0.049,0.136,0.61,0.781,0.012,0.387,0.527,0,0,1,None
1758852363866,77.396,0.057,0.775,0.046,0.136,0.612,0.779,0.013,0.387,0.526,0,0,1,None
1758852363975,77.396,0.058,0.774,0.044,0.139,0.615,0.776,0.013,0.387,0.525,0,0,1,None
1758852364083,77.396,0.059,0.773,0.042,0.136,0.615,0.777,0.013,0.386,0.524,0,0,1,None
1758852364187,77.396,0.059,0.772,0.04,0.131,0.615,0.777,0.014,0.386,0.523,0,0,1,None
1758852364312,77.396,0.063,0.772,0.038,0.118,0.621,0.775,0.016,0.386,0.521,0,0,1,None
1758852364494,77.396,0,-0.297,0.145,0,0,1,0.016,0.385,0.521,0,0,1,None
