
Timestamp(ms),GaugeValue,HeadPos.x,HeadPos.y,HeadPos.z,HeadForward.x,HeadForward.y,HeadForward.z,GazePos.x,GazePos.y,GazePos.z,GazeDirection.x,GazeDirection.y,GazeDirection.z,AOIName
1758849451060,0,0,0,0,0,0,1,0,-0.004,0.506,0,0,1,None
1758849483371,0,-0.053,1.09,0.025,0.354,0.631,0.69,-0.037,0.544,0.523,0,0,1,None
1758849483425,0,-0.047,1.09,0.03,0.372,0.616,0.695,-0.037,0.544,0.523,0,0,1,None
1758849483734,0,-0.047,1.089,0.026,0.388,0.613,0.688,-0.037,0.543,0.522,0,0,1,None
1758849483887,0,-0.046,1.089,0.027,0.389,0.605,0.694,-0.037,0.543,0.522,0,0,1,None
1758849484029,0,-0.047,1.084,0.033,0.393,0.545,0.741,-0.037,0.541,0.525,0,0,1,None
1758849484141,0,-0.049,1.078,0.038,0.384,0.472,0.794,-0.039,0.537,0.527,0,0,1,None
1758849484259,0,-0.048,1.071,0.046,0.345,0.381,0.858,-0.039,0.534,0.529,0,0,1,None
1758849484370,0,-0.047,1.063,0.052,0.293,0.28,0.914,-0.039,0.531,0.531,0,0,1,None
1758849484484,0,-0.048,1.055,0.056,0.257,0.189,0.948,-0.04,0.527,0.532,0,0,1,None
1758849484593,0,-0.052,1.05,0.06,0.218,0.141,0.966,-0.042,0.525,0.534,0,0,1,None
1758849484705,0,-0.057,1.048,0.066,0.168,0.121,0.978,-0.044,0.524,0.536,0,0,1,None
1758849484821,0,-0.059,1.045,0.07,0.134,0.087,0.987,-0.045,0.522,0.537,0,0,1,None
1758849484927,0,-0.059,1.042,0.072,0.134,0.065,0.989,-0.046,0.521,0.538,0,0,1,None
1758849485040,0,-0.06,1.041,0.074,0.118,0.05,0.992,-0.046,0.52,0.539,0,0,1,None
1758849485155,0,-0.06,1.04,0.076,0.1,0.037,0.994,-0.046,0.52,0.539,0,0,1,None
1758849485260,0,-0.06,1.038,0.076,0.1,0.017,0.995,-0.046,0.519,0.539,0,0,1,None
1758849485375,0,-0.06,1.039,0.075,0.103,0.022,0.994,-0.046,0.519,0.539,0,0,1,None
1758849485482,0,-0.06,1.04,0.075,0.092,0.027,0.995,-0.046,0.519,0.539,0,0,1,None
1758849485591,0,-0.06,1.04,0.076,0.066,0.022,0.998,-0.046,0.52,0.539,0,0,1,None
1758849485701,0,-0.059,1.039,0.078,0.068,0.017,0.998,-0.046,0.519,0.54,0,0,1,None
1758849485812,0,-0.054,1.037,0.076,0.12,0.003,0.993,-0.043,0.518,0.54,0,0,1,None
1758849485910,0,-0.051,1.036,0.075,0.151,0.001,0.988,-0.042,0.518,0.54,0,0,1,None
1758849486023,0,-0.049,1.037,0.074,0.165,0.009,0.986,-0.04,0.519,0.54,0,0,1,None
1758849486133,0,-0.048,1.037,0.074,0.16,0.012,0.987,-0.04,0.519,0.54,0,0,1,None
1758849486244,0,-0.049,1.037,0.075,0.157,0.008,0.988,-0.041,0.518,0.54,0,0,1,None
1758849486356,0,-0.052,1.037,0.075,0.136,0.011,0.991,-0.042,0.518,0.54,0,0,1,None
1758849486467,0,-0.054,1.037,0.075,0.11,0.01,0.994,-0.043,0.518,0.539,0,0,1,None
1758849486579,0,-0.055,1.037,0.075,0.107,0.011,0.994,-0.044,0.518,0.539,0,0,1,None
1758849486689,0,-0.055,1.037,0.075,0.109,0.011,0.994,-0.044,0.518,0.539,0,0,1,None
1758849486799,0,-0.056,1.037,0.075,0.105,0.013,0.994,-0.044,0.518,0.539,0,0,1,None
1758849486913,0,-0.056,1.037,0.075,0.1,0.012,0.995,-0.044,0.518,0.539,0,0,1,None
1758849487021,0,-0.056,1.037,0.075,0.098,0.013,0.995,-0.044,0.518,0.539,0,0,1,None
1758849487128,0,-0.057,1.037,0.075,0.099,0.014,0.995,-0.044,0.518,0.539,0,0,1,None
1758849487233,0,-0.057,1.037,0.075,0.099,0.014,0.995,-0.045,0.518,0.539,0,0,1,None
1758849487345,0,-0.057,1.037,0.075,0.098,0.014,0.995,-0.045,0.518,0.539,0,0,1,None
1758849487443,0,-0.057,1.037,0.075,0.098,0.013,0.995,-0.045,0.518,0.539,0,0,1,None
1758849487578,0,-0.057,1.037,0.075,0.097,0.014,0.995,-0.045,0.518,0.539,0,0,1,None
1758849487690,0,-0.057,1.037,0.075,0.097,0.013,0.995,-0.045,0.518,0.539,0,0,1,None
1758849487789,0,-0.057,1.037,0.075,0.097,0.013,0.995,-0.045,0.518,0.539,0,0,1,None
1758849487896,0,-0.057,1.037,0.075,0.097,0.013,0.995,-0.045,0.518,0.539,0,0,1,None
1758849487999,0,-0.057,1.037,0.075,0.098,0.012,0.995,-0.045,0.518,0.539,0,0,1,None
1758849488110,0,-0.057,1.037,0.075,0.098,0.012,0.995,-0.045,0.518,0.539,0,0,1,None
1758849488217,0,-0.057,1.037,0.075,0.098,0.012,0.995,-0.045,0.518,0.539,0,0,1,None
1758849488327,0,-0.057,1.037,0.075,0.098,0.012,0.995,-0.045,0.518,0.539,0,0,1,None
1758849488432,0,-0.057,1.037,0.075,0.098,0.013,0.995,-0.045,0.518,0.539,0,0,1,None
1758849488540,0,-0.058,1.037,0.075,0.097,0.014,0.995,-0.045,0.518,0.539,0,0,1,None
1758849488645,0,-0.058,1.037,0.075,0.094,0.013,0.995,-0.045,0.518,0.539,0,0,1,None
1758849488755,0,-0.058,1.037,0.075,0.095,0.014,0.995,-0.045,0.518,0.539,0,0,1,None
1758849488862,3.338,-0.058,1.037,0.075,0.092,0.014,0.996,-0.045,0.518,0.539,0,0,1,None
1758849488971,10.039,-0.058,1.037,0.075,0.092,0.014,0.996,-0.045,0.518,0.539,0,0,1,None
