
Timestamp(ms),GaugeValue,HeadPos.x,HeadPos.y,HeadPos.z,HeadForward.x,HeadForward.y,HeadForward.z,GazePos.x,GazePos.y,GazePos.z,GazeDirection.x,GazeDirection.y,GazeDirection.z,ObjLookingAt
1758856077790,81.282,-0.002,0.82,0.22,-0.076,0.089,0.993,-0.002,1.117,0.075,-0.46,-0.016,0.888,Popup_2
1758856077845,81.282,-0.002,0.82,0.22,-0.077,0.089,0.993,-0.002,1.117,0.075,-0.463,-0.016,0.886,Popup_2
1758856077905,81.282,-0.002,0.82,0.22,-0.077,0.089,0.993,-0.002,1.117,0.075,-0.465,-0.009,0.885,Popup_2
1758856077982,81.282,-0.002,0.82,0.22,-0.075,0.088,0.993,-0.002,1.117,0.075,-0.501,-0.036,0.865,Popup_2
1758856078037,81.282,-0.002,0.819,0.22,-0.075,0.088,0.993,-0.002,1.116,0.075,-0.518,-0.047,0.854,Popup_2
1758856078095,81.282,-0.002,0.82,0.22,-0.076,0.088,0.993,-0.002,1.116,0.075,-0.52,-0.051,0.853,Popup_2
1758856078151,81.282,-0.002,0.819,0.22,-0.078,0.087,0.993,-0.002,1.116,0.075,-0.522,-0.055,0.851,Popup_2
1758856078207,81.282,-0.002,0.819,0.22,-0.08,0.088,0.993,-0.002,1.116,0.075,-0.524,-0.052,0.85,Popup_2
1758856078264,81.282,-0.002,0.819,0.22,-0.081,0.086,0.993,-0.002,1.116,0.075,-0.45,0.013,0.893,Popup_2
1758856078347,81.282,-0.002,0.819,0.22,-0.079,0.084,0.993,-0.002,1.116,0.075,-0.448,0.015,0.894,Popup_2
1758856078377,81.282,-0.002,0.819,0.22,-0.078,0.083,0.994,-0.002,1.116,0.075,-0.447,0.015,0.894,Popup_2
1758856078456,81.282,-0.002,0.819,0.22,-0.078,0.083,0.993,-0.002,1.116,0.075,-0.447,0.015,0.894,Popup_2
1758856078515,81.282,-0.002,0.819,0.22,-0.081,0.083,0.993,-0.002,1.116,0.075,-0.461,-0.012,0.887,Popup_2
1758856078565,81.282,-0.002,0.819,0.22,-0.082,0.081,0.993,-0.002,1.116,0.075,-0.465,-0.013,0.885,Popup_2
1758856078618,81.282,-0.003,0.818,0.22,-0.083,0.079,0.993,-0.003,1.115,0.075,-0.468,-0.014,0.884,Popup_2
1758856078672,81.282,-0.003,0.818,0.22,-0.084,0.078,0.993,-0.003,1.115,0.075,-0.468,-0.012,0.884,Popup_2
1758856078732,81.282,-0.003,0.818,0.22,-0.083,0.077,0.994,-0.003,1.115,0.075,-0.465,-0.014,0.885,Popup_2
1758856078763,81.282,-0.003,0.818,0.22,-0.082,0.076,0.994,-0.003,1.115,0.075,-0.463,-0.011,0.886,Popup_2
1758856078846,81.282,-0.002,0.818,0.221,-0.081,0.077,0.994,-0.002,1.115,0.076,-0.458,-0.012,0.889,Popup_2
1758856078877,81.282,-0.002,0.818,0.221,-0.082,0.076,0.994,-0.002,1.115,0.076,-0.439,-0.044,0.898,Popup_2
1758856078928,81.282,-0.003,0.818,0.221,-0.084,0.075,0.994,-0.002,1.115,0.076,-0.427,-0.063,0.902,Popup_2
1758856079012,81.282,-0.003,0.818,0.221,-0.085,0.076,0.993,-0.003,1.115,0.076,-0.43,-0.066,0.901,Popup_2
1758856079046,81.282,-0.003,0.818,0.221,-0.086,0.075,0.993,-0.003,1.115,0.076,-0.43,-0.066,0.9,Popup_2
1758856079124,81.282,-0.004,0.818,0.22,-0.095,0.073,0.993,-0.003,1.115,0.076,-0.433,-0.065,0.899,Popup_2
1758856079182,81.282,-0.006,0.817,0.22,-0.115,0.069,0.991,-0.005,1.115,0.075,-0.429,-0.026,0.903,Popup_2
1758856079237,81.282,-0.009,0.816,0.22,-0.14,0.063,0.988,-0.007,1.114,0.075,-0.442,-0.03,0.896,Popup_2
1758856079291,81.282,-0.011,0.816,0.22,-0.169,0.055,0.984,-0.01,1.113,0.075,-0.463,-0.037,0.886,Popup_2
1758856079351,81.282,-0.014,0.815,0.22,-0.194,0.051,0.98,-0.012,1.112,0.075,-0.468,-0.038,0.883,Popup_2
1758856079404,81.282,-0.016,0.815,0.219,-0.215,0.043,0.976,-0.015,1.112,0.074,-0.472,-0.037,0.881,Popup_2
1758856079489,81.282,-0.017,0.814,0.219,-0.227,0.039,0.973,-0.017,1.111,0.074,-0.476,-0.039,0.879,Popup_2
1758856079542,81.282,-0.018,0.813,0.22,-0.236,0.034,0.971,-0.017,1.111,0.074,-0.472,-0.037,0.881,Popup_2
1758856079617,81.282,-0.019,0.813,0.22,-0.238,0.031,0.971,-0.019,1.11,0.075,-0.451,-0.03,0.892,Popup_2
1758856079648,81.282,-0.019,0.813,0.22,-0.24,0.028,0.97,-0.02,1.11,0.075,-0.442,-0.032,0.896,Popup_2
1758856079705,81.282,-0.019,0.813,0.22,-0.236,0.027,0.971,-0.019,1.109,0.075,-0.436,-0.031,0.899,Popup_2
1758856079761,81.282,-0.018,0.813,0.22,-0.232,0.029,0.972,-0.018,1.11,0.075,-0.428,-0.023,0.904,Popup_2
1758856079818,81.282,-0.018,0.813,0.22,-0.23,0.029,0.973,-0.018,1.11,0.075,-0.425,-0.02,0.905,Popup_2
1758856079873,81.282,-0.018,0.813,0.22,-0.228,0.03,0.973,-0.018,1.11,0.075,-0.426,-0.022,0.904,Popup_2
1758856079960,81.282,-0.017,0.813,0.22,-0.227,0.03,0.974,-0.017,1.11,0.075,-0.425,-0.026,0.905,Popup_2
1758856080013,81.282,-0.017,0.813,0.22,-0.226,0.029,0.974,-0.017,1.11,0.075,-0.415,-0.038,0.909,Popup_2
1758856080066,81.282,-0.017,0.813,0.22,-0.223,0.03,0.974,-0.017,1.11,0.075,-0.365,-0.112,0.924,None
1758856080119,81.282,-0.016,0.813,0.22,-0.22,0.031,0.975,-0.016,1.11,0.075,-0.362,-0.109,0.926,None
1758856080146,81.282,-0.016,0.813,0.22,-0.213,0.032,0.976,-0.016,1.11,0.075,-0.368,-0.104,0.924,None
1758856080233,81.282,-0.016,0.813,0.22,-0.213,0.032,0.977,-0.015,1.11,0.075,-0.422,-0.021,0.906,Popup_2
1758856080265,81.282,-0.016,0.813,0.22,-0.214,0.031,0.976,-0.016,1.11,0.075,-0.425,-0.016,0.905,Popup_2
1758856080321,81.282,-0.016,0.813,0.22,-0.214,0.033,0.976,-0.016,1.11,0.075,-0.43,-0.016,0.903,Popup_2
1758856080403,81.282,-0.015,0.813,0.22,-0.212,0.033,0.977,-0.015,1.11,0.075,-0.429,-0.017,0.903,Popup_2
1758856080436,81.282,-0.015,0.813,0.22,-0.21,0.033,0.977,-0.015,1.11,0.075,-0.425,-0.017,0.905,Popup_2
1758856080514,81.282,-0.015,0.813,0.22,-0.21,0.033,0.977,-0.015,1.11,0.075,-0.423,-0.02,0.906,Popup_2
1758856080544,81.282,-0.015,0.813,0.22,-0.209,0.033,0.977,-0.015,1.11,0.075,-0.426,-0.022,0.905,Popup_2
1758856080623,81.282,-0.015,0.813,0.22,-0.21,0.034,0.977,-0.015,1.11,0.075,-0.428,-0.018,0.904,Popup_2
1758856080678,81.282,-0.015,0.813,0.22,-0.209,0.034,0.977,-0.015,1.11,0.075,-0.442,0.013,0.897,Popup_2
1758856080735,81.282,-0.015,0.813,0.22,-0.209,0.034,0.977,-0.015,1.11,0.075,-0.444,0.01,0.896,Popup_2
1758856080793,81.282,-0.015,0.813,0.22,-0.209,0.034,0.977,-0.015,1.11,0.075,-0.444,0.01,0.896,Popup_2
1758856080852,81.282,-0.015,0.813,0.22,-0.209,0.034,0.977,-0.015,1.11,0.075,-0.444,0.01,0.896,Popup_2
1758856080908,81.282,-0.015,0.813,0.22,-0.208,0.034,0.978,-0.015,1.11,0.075,-0.443,0.013,0.896,Popup_2
1758856080938,81.282,-0.015,0.813,0.22,-0.208,0.033,0.978,-0.015,1.11,0.075,-0.44,0.012,0.898,Popup_2
1758856081016,81.282,-0.015,0.813,0.22,-0.207,0.034,0.978,-0.015,1.11,0.075,-0.401,-0.14,0.905,None
1758856081045,81.282,-0.014,0.813,0.22,-0.204,0.034,0.978,-0.014,1.11,0.075,-0.391,-0.14,0.91,None
1758856081100,81.282,-0.014,0.813,0.22,-0.202,0.034,0.979,-0.014,1.11,0.075,-0.389,-0.135,0.911,None
1758856081184,81.282,-0.014,0.813,0.221,-0.203,0.032,0.979,-0.014,1.11,0.076,-0.389,-0.137,0.911,None
1758856081241,81.282,-0.014,0.813,0.221,-0.204,0.033,0.978,-0.014,1.11,0.076,-0.39,-0.137,0.91,None
1758856081302,81.282,-0.014,0.813,0.221,-0.205,0.033,0.978,-0.014,1.11,0.076,-0.391,-0.139,0.91,None
1758856081358,81.282,-0.014,0.813,0.221,-0.204,0.034,0.978,-0.014,1.11,0.076,-0.391,-0.14,0.91,None
1758856081402,81.282,-0.014,0.813,0.221,-0.204,0.034,0.978,-0.014,1.11,0.076,-0.389,-0.139,0.911,None
1758856081481,81.282,-0.014,0.813,0.221,-0.204,0.033,0.978,-0.014,1.11,0.076,-0.389,-0.141,0.911,None
1758856081510,81.282,-0.014,0.813,0.221,-0.204,0.033,0.978,-0.014,1.11,0.076,-0.423,-0.035,0.905,Popup_2
1758856081568,81.282,-0.014,0.813,0.221,-0.204,0.033,0.978,-0.014,1.11,0.076,-0.425,-0.024,0.905,Popup_2
1758856081652,81.282,-0.014,0.813,0.221,-0.205,0.033,0.978,-0.014,1.11,0.076,-0.428,-0.028,0.903,Popup_2
1758856081708,81.282,-0.014,0.813,0.221,-0.205,0.034,0.978,-0.014,1.11,0.076,-0.429,-0.023,0.903,Popup_2
1758856081763,81.282,-0.014,0.813,0.221,-0.205,0.033,0.978,-0.014,1.11,0.076,-0.425,-0.024,0.905,Popup_2
1758856081822,81.282,-0.014,0.813,0.221,-0.204,0.033,0.978,-0.014,1.11,0.076,-0.427,-0.024,0.904,Popup_2
1758856081879,81.282,-0.014,0.813,0.221,-0.205,0.033,0.978,-0.014,1.11,0.076,-0.458,0.011,0.889,Popup_2
1758856081913,81.282,-0.014,0.813,0.221,-0.205,0.033,0.978,-0.014,1.11,0.076,-0.464,0.012,0.886,Popup_2
1758856081988,81.282,-0.014,0.813,0.221,-0.205,0.032,0.978,-0.014,1.11,0.076,-0.463,0.013,0.886,Popup_2
1758856082044,81.282,-0.014,0.813,0.221,-0.205,0.032,0.978,-0.014,1.11,0.076,-0.461,0.013,0.887,Popup_2
1758856082099,81.282,-0.014,0.813,0.221,-0.204,0.032,0.978,-0.014,1.11,0.076,-0.462,0.012,0.887,Popup_2
1758856082158,81.282,-0.014,0.813,0.221,-0.205,0.032,0.978,-0.014,1.11,0.076,-0.462,0.012,0.887,Popup_2
1758856082215,81.282,-0.014,0.813,0.221,-0.205,0.032,0.978,-0.014,1.11,0.076,-0.465,0.012,0.885,Popup_2
1758856082245,81.282,-0.014,0.813,0.221,-0.204,0.033,0.978,-0.014,1.11,0.076,-0.46,0.015,0.888,Popup_2
1758856082303,81.282,-0.014,0.813,0.221,-0.205,0.032,0.978,-0.014,1.11,0.076,-0.461,0.014,0.887,Popup_2
1758856082378,81.282,-0.014,0.813,0.221,-0.204,0.033,0.978,-0.014,1.11,0.076,-0.26,0.046,0.964,Slide 1
1758856082434,81.282,-0.014,0.813,0.221,-0.203,0.033,0.979,-0.014,1.11,0.076,-0.074,0.061,0.995,Slide 1
1758856082495,81.282,-0.014,0.813,0.221,-0.201,0.033,0.979,-0.014,1.11,0.076,-0.072,0.059,0.996,Slide 1
1758856082548,81.282,-0.014,0.813,0.221,-0.199,0.033,0.979,-0.014,1.11,0.076,-0.07,0.057,0.996,Slide 1
1758856082600,81.282,-0.014,0.813,0.221,-0.2,0.033,0.979,-0.014,1.11,0.076,-0.075,0.059,0.995,Slide 1
1758856082653,81.282,-0.014,0.813,0.221,-0.201,0.034,0.979,-0.014,1.11,0.076,-0.104,0.063,0.993,HUD_Follower
1758856082715,81.282,-0.014,0.813,0.221,-0.2,0.033,0.979,-0.014,1.11,0.076,-0.103,0.066,0.992,HUD_Follower
1758856082744,81.282,-0.014,0.813,0.221,-0.199,0.034,0.979,-0.014,1.11,0.076,-0.104,0.066,0.992,HUD_Follower
1758856082823,81.282,-0.014,0.813,0.221,-0.199,0.035,0.979,-0.014,1.11,0.076,-0.105,0.065,0.992,HUD_Follower
1758856082882,81.282,-0.014,0.813,0.221,-0.198,0.034,0.98,-0.014,1.11,0.076,-0.107,0.062,0.992,HUD_Follower
1758856082915,81.282,-0.014,0.813,0.221,-0.197,0.034,0.98,-0.014,1.11,0.076,-0.107,0.061,0.992,HUD_Follower
1758856082993,81.282,-0.013,0.813,0.221,-0.195,0.036,0.98,-0.014,1.11,0.076,-0.105,0.059,0.993,Slide 1
1758856083047,81.282,-0.013,0.813,0.221,-0.19,0.035,0.981,-0.013,1.11,0.076,-0.1,0.057,0.993,Slide 1
1758856083123,81.282,-0.012,0.813,0.221,-0.184,0.037,0.982,-0.012,1.11,0.076,-0.095,0.059,0.994,Slide 1
1758856083154,81.282,-0.012,0.814,0.221,-0.178,0.038,0.983,-0.012,1.111,0.076,-0.09,0.057,0.994,Slide 1
1758856083212,81.282,-0.011,0.814,0.221,-0.17,0.041,0.985,-0.011,1.111,0.076,-0.088,0.059,0.994,Slide 1
1758856083240,81.282,-0.01,0.814,0.221,-0.162,0.043,0.986,-0.01,1.111,0.076,-0.087,0.055,0.995,Slide 1
1758856083323,81.282,-0.009,0.814,0.221,-0.154,0.045,0.987,-0.009,1.111,0.076,0.06,0.089,0.994,Slide 1
1758856083378,81.282,-0.008,0.815,0.221,-0.147,0.047,0.988,-0.008,1.112,0.076,0.095,0.098,0.991,Slide 1
1758856083436,81.282,-0.007,0.815,0.221,-0.143,0.049,0.989,-0.007,1.112,0.075,0.086,0.092,0.992,Slide 1
1758856083471,81.282,-0.006,0.815,0.22,-0.139,0.05,0.989,-0.007,1.112,0.075,0.088,0.093,0.992,Slide 1
1758856083571,81.282,-0.006,0.815,0.22,-0.139,0.05,0.989,-0.006,1.112,0.075,0.081,0.086,0.993,Slide 1
1758856083600,81.282,-0.006,0.815,0.22,-0.137,0.052,0.989,-0.006,1.112,0.075,0.078,0.088,0.993,Slide 1
1758856083631,81.282,-0.006,0.815,0.22,-0.135,0.054,0.989,-0.006,1.112,0.075,0.079,0.089,0.993,Slide 1
1758856083689,81.282,-0.005,0.815,0.22,-0.134,0.055,0.989,-0.006,1.112,0.075,0.076,0.091,0.993,Slide 1
1758856083749,81.282,-0.006,0.815,0.22,-0.134,0.055,0.99,-0.006,1.113,0.075,0.075,0.088,0.993,Slide 1
1758856083828,81.282,-0.006,0.816,0.22,-0.134,0.056,0.989,-0.006,1.113,0.075,0.073,0.086,0.994,Slide 1
1758856083885,81.282,-0.006,0.816,0.22,-0.132,0.056,0.99,-0.006,1.113,0.075,0.01,0.115,0.993,Slide 1
1758856083941,81.282,-0.006,0.816,0.22,-0.131,0.058,0.99,-0.006,1.113,0.075,0.045,0.105,0.993,Slide 1
1758856083971,81.282,-0.006,0.816,0.22,-0.13,0.059,0.99,-0.006,1.113,0.075,0.051,0.102,0.993,Slide 1
1758856084025,81.282,-0.005,0.816,0.219,-0.129,0.06,0.99,-0.005,1.113,0.075,0.053,0.096,0.994,Slide 1
1758856084107,81.282,-0.005,0.816,0.219,-0.128,0.062,0.99,-0.005,1.113,0.074,0.052,0.098,0.994,Slide 1
1758856084142,81.282,-0.005,0.816,0.219,-0.127,0.063,0.99,-0.005,1.113,0.074,0.052,0.099,0.994,Slide 1
1758856084215,81.282,-0.005,0.817,0.219,-0.126,0.064,0.99,-0.005,1.114,0.074,0.07,0.099,0.993,Slide 1
1758856084271,81.282,-0.005,0.817,0.219,-0.124,0.066,0.99,-0.005,1.114,0.074,0.068,0.099,0.993,Slide 1
1758856084327,81.282,-0.004,0.817,0.219,-0.118,0.065,0.991,-0.004,1.114,0.074,0.074,0.099,0.992,Slide 1
1758856084387,81.282,-0.004,0.817,0.218,-0.114,0.066,0.991,-0.004,1.114,0.073,0.08,0.058,0.995,Highlight_1.1
1758856084448,81.282,-0.003,0.817,0.218,-0.113,0.071,0.991,-0.004,1.114,0.073,0.087,-0.109,0.99,Slide 1
1758856084500,81.282,-0.003,0.818,0.218,-0.114,0.071,0.991,-0.003,1.114,0.073,0.07,-0.526,0.847,floor
1758856084571,81.282,-0.003,0.818,0.217,-0.111,0.075,0.991,-0.003,1.115,0.072,0.107,-0.574,0.812,floor
1758856084602,81.282,-0.003,0.818,0.217,-0.106,0.077,0.991,-0.003,1.115,0.072,0.107,-0.566,0.817,floor
1758856084658,81.282,-0.001,0.818,0.217,-0.09,0.076,0.993,-0.002,1.115,0.072,0.123,-0.572,0.811,floor
1758856084736,81.282,0,0.818,0.217,-0.074,0.075,0.994,-0.001,1.115,0.072,0.209,-0.562,0.801,floor
1758856084767,81.282,0.001,0.818,0.216,-0.061,0.076,0.995,0,1.115,0.072,0.209,-0.567,0.797,floor
1758856084850,81.282,0.002,0.819,0.216,-0.05,0.081,0.996,0.002,1.116,0.07,0.216,-0.562,0.798,floor
1758856084885,81.282,0.003,0.819,0.215,-0.039,0.082,0.996,0.003,1.116,0.07,0.213,-0.559,0.802,floor
1758856084942,81.282,0.004,0.82,0.214,-0.029,0.084,0.996,0.004,1.117,0.069,0.216,-0.557,0.802,floor
1758856085024,81.282,0.005,0.82,0.213,-0.02,0.093,0.995,0.006,1.117,0.069,0.201,-0.555,0.807,floor
1758856085082,81.282,0.006,0.82,0.212,-0.013,0.092,0.996,0.006,1.117,0.067,0.208,-0.556,0.804,floor
1758856085111,81.282,0.007,0.822,0.211,-0.005,0.095,0.995,0.007,1.118,0.067,0.202,-0.558,0.805,floor
1758856085168,81.282,0.008,0.822,0.211,0.002,0.104,0.995,0.007,1.119,0.066,0.191,-0.548,0.814,floor
1758856085228,81.282,0.008,0.822,0.21,0.013,0.107,0.994,0.008,1.119,0.065,0.193,-0.54,0.819,floor
1758856085326,81.282,0.007,0.822,0.21,0.019,0.108,0.994,0.007,1.119,0.065,0.191,-0.554,0.811,floor
1758856085358,81.282,0.006,0.823,0.211,0.039,0.116,0.992,0.007,1.12,0.065,0.193,-0.55,0.813,floor
1758856085410,81.282,0.007,0.823,0.212,0.048,0.119,0.992,0.007,1.12,0.066,0.226,-0.533,0.816,floor
1758856085469,81.282,0.007,0.824,0.213,0.048,0.125,0.991,0.007,1.12,0.067,0.237,-0.525,0.817,floor
1758856085552,81.282,0.006,0.824,0.213,0.037,0.132,0.991,0.006,1.121,0.068,0.217,-0.521,0.825,floor
1758856085581,81.282,0.005,0.824,0.214,0.03,0.134,0.991,0.005,1.121,0.069,0.181,-0.441,0.879,floor
1758856085636,81.282,0.003,0.824,0.214,0.015,0.125,0.992,0.003,1.12,0.069,0.071,-0.166,0.984,None
1758856085694,81.282,0.002,0.823,0.214,0.006,0.123,0.992,0.003,1.12,0.069,0.026,-0.014,1,Slide 1
1758856085756,81.282,0.002,0.823,0.214,-0.004,0.127,0.992,0.002,1.12,0.069,-0.025,0.025,0.999,Slide 1
1758856085809,81.282,0.001,0.823,0.214,-0.012,0.123,0.992,0.001,1.12,0.069,-0.025,0.024,0.999,Slide 1
1758856085864,81.282,0.001,0.823,0.214,-0.018,0.126,0.992,0.001,1.12,0.069,-0.024,0.018,1,Slide 1
1758856085946,81.282,0.001,0.823,0.215,-0.022,0.131,0.991,0.001,1.12,0.07,0.037,0.08,0.996,Slide 1
1758856086005,81.282,0,0.823,0.215,-0.027,0.127,0.992,0,1.12,0.07,0.038,0.082,0.996,Slide 1
1758856086057,81.282,0,0.823,0.215,-0.033,0.129,0.991,0,1.12,0.07,0.042,0.08,0.996,Slide 1
1758856086109,81.282,0,0.823,0.216,-0.041,0.129,0.991,0,1.12,0.071,0.039,0.078,0.996,Slide 2
1758856086166,81.282,-0.001,0.823,0.216,-0.043,0.125,0.991,0,1.12,0.071,-0.1,0.047,0.994,Slide 2
1758856086275,81.282,-0.001,0.823,0.216,-0.045,0.125,0.991,-0.001,1.12,0.071,-0.099,0.045,0.994,Slide 2
1758856086304,81.282,-0.001,0.822,0.217,-0.048,0.125,0.991,-0.001,1.119,0.072,-0.101,0.045,0.994,Slide 2
1758856086358,81.282,-0.002,0.822,0.217,-0.055,0.122,0.991,-0.002,1.119,0.072,-0.102,0.043,0.994,Slide 2
1758856086416,81.282,-0.002,0.823,0.217,-0.058,0.124,0.991,-0.002,1.12,0.072,-0.105,0.047,0.993,Slide 2
1758856086475,81.282,-0.002,0.822,0.218,-0.06,0.125,0.99,-0.002,1.119,0.073,-0.103,0.05,0.993,Slide 2
1758856086533,81.282,-0.003,0.822,0.218,-0.061,0.12,0.991,-0.003,1.119,0.073,-0.118,0.068,0.991,Slide 2
1758856086585,83.752,-0.003,0.822,0.218,-0.062,0.12,0.991,-0.003,1.119,0.073,-0.111,0.063,0.992,Slide 2
1758856086615,87.485,-0.003,0.822,0.218,-0.063,0.12,0.991,-0.003,1.119,0.073,-0.11,0.066,0.992,Slide 2
1758856086670,90.767,-0.003,0.821,0.219,-0.062,0.118,0.991,-0.003,1.119,0.073,-0.093,0.046,0.995,Slide 2
1758856086727,94.028,-0.003,0.822,0.219,-0.062,0.115,0.991,-0.003,1.118,0.074,-0.039,-0.067,0.997,Slide 2
1758856086809,97.219,-0.003,0.822,0.219,-0.064,0.119,0.991,-0.003,1.119,0.074,-0.042,-0.066,0.997,Slide 2
1758856086842,100,-0.003,0.821,0.219,-0.065,0.119,0.991,-0.003,1.119,0.074,-0.041,-0.063,0.997,Slide 2
1758856086920,100,-0.003,0.821,0.219,-0.064,0.114,0.991,-0.003,1.118,0.074,-0.034,-0.067,0.997,Slide 2
1758856087004,100,-0.003,0.821,0.219,-0.065,0.116,0.991,-0.003,1.119,0.074,0.108,-0.086,0.99,Slide 2
1758856087059,100,-0.003,0.821,0.219,-0.066,0.115,0.991,-0.003,1.118,0.074,0.109,-0.092,0.99,Slide 2
1758856087114,100,-0.003,0.821,0.219,-0.07,0.114,0.991,-0.003,1.118,0.074,0.11,-0.096,0.989,Slide 2
1758856087166,100,-0.004,0.821,0.219,-0.072,0.116,0.991,-0.003,1.118,0.074,0.052,-0.06,0.997,Slide 2
1758856087222,100,-0.004,0.821,0.219,-0.078,0.112,0.991,-0.004,1.118,0.074,-0.086,0.011,0.996,Slide 2
1758856087300,100,-0.005,0.821,0.219,-0.085,0.108,0.99,-0.005,1.118,0.074,-0.115,0.005,0.993,Slide 2
1758856087332,100,-0.006,0.821,0.219,-0.095,0.111,0.989,-0.006,1.118,0.074,-0.155,0.012,0.988,Slide 2
1758856087416,100,-0.006,0.82,0.22,-0.093,0.108,0.99,-0.006,1.117,0.075,-0.152,0.07,0.986,Slide 2
1758856087475,100,-0.006,0.82,0.22,-0.091,0.105,0.99,-0.007,1.117,0.075,-0.15,0.058,0.987,Slide 2
1758856087532,100,-0.006,0.82,0.22,-0.091,0.108,0.99,-0.006,1.117,0.075,-0.145,0.06,0.988,Slide 2
1758856087584,100,-0.006,0.82,0.22,-0.092,0.106,0.99,-0.006,1.117,0.075,-0.145,0.065,0.987,Slide 2
1758856087661,100,-0.006,0.82,0.22,-0.092,0.105,0.99,-0.006,1.117,0.075,-0.144,0.063,0.988,Slide 2
1758856087717,100,-0.006,0.82,0.22,-0.093,0.108,0.99,-0.006,1.117,0.075,-0.182,0.09,0.979,Slide 2
1758856087774,100,-0.006,0.82,0.22,-0.095,0.104,0.99,-0.006,1.117,0.076,-0.193,0.101,0.976,Slide 2
1758856087832,100,-0.006,0.82,0.22,-0.093,0.104,0.99,-0.006,1.117,0.075,-0.193,0.097,0.976,Slide 2
1758856087890,100,-0.005,0.82,0.22,-0.093,0.107,0.99,-0.006,1.117,0.075,-0.192,0.099,0.976,Slide 2
1758856087944,100,-0.005,0.82,0.221,-0.092,0.105,0.99,-0.005,1.117,0.075,-0.2,0.117,0.973,Slide 2
1758856088028,100,-0.005,0.82,0.22,-0.092,0.103,0.99,-0.005,1.117,0.075,-0.202,0.113,0.973,Slide 2
1758856088082,100,-0.005,0.82,0.221,-0.093,0.106,0.99,-0.005,1.117,0.075,-0.2,0.114,0.973,Slide 2
1758856088138,100,-0.005,0.82,0.221,-0.093,0.105,0.99,-0.005,1.117,0.076,-0.202,0.116,0.973,Slide 2
1758856088192,100,-0.006,0.82,0.221,-0.092,0.103,0.99,-0.006,1.117,0.076,-0.206,0.11,0.972,Slide 2
1758856088251,100,-0.006,0.82,0.221,-0.093,0.106,0.99,-0.006,1.117,0.076,-0.206,0.108,0.973,Slide 2
1758856088306,100,-0.006,0.819,0.221,-0.093,0.103,0.99,-0.006,1.117,0.076,-0.207,0.112,0.972,Slide 2
1758856088365,100,-0.006,0.82,0.221,-0.091,0.102,0.991,-0.006,1.116,0.076,-0.205,0.113,0.972,Slide 2
1758856088445,100,-0.006,0.82,0.221,-0.091,0.105,0.99,-0.006,1.117,0.076,-0.213,0.123,0.969,Slide 2
1758856088501,100,-0.006,0.819,0.221,-0.091,0.104,0.99,-0.005,1.117,0.076,-0.214,0.122,0.969,Slide 2
1758856088556,100,-0.006,0.819,0.221,-0.091,0.101,0.991,-0.006,1.116,0.076,-0.214,0.119,0.969,Slide 2
1758856088608,100,-0.006,0.82,0.221,-0.091,0.102,0.991,-0.006,1.117,0.076,-0.22,0.118,0.968,Slide 2
1758856088665,100,-0.006,0.82,0.221,-0.091,0.103,0.99,-0.006,1.117,0.076,-0.221,0.121,0.968,Slide 2
1758856088724,100,-0.006,0.819,0.22,-0.091,0.101,0.991,-0.006,1.116,0.075,-0.22,0.119,0.968,Slide 2
1758856088780,100,-0.006,0.82,0.22,-0.091,0.102,0.991,-0.006,1.117,0.075,-0.213,0.121,0.97,Slide 2
1758856088836,100,-0.006,0.82,0.22,-0.091,0.103,0.99,-0.006,1.117,0.075,-0.21,0.124,0.97,Slide 2
1758856088892,100,-0.006,0.819,0.22,-0.092,0.101,0.991,-0.006,1.116,0.075,-0.21,0.124,0.97,Slide 2
1758856088950,100,-0.006,0.82,0.22,-0.092,0.104,0.99,-0.006,1.116,0.075,-0.211,0.124,0.97,Slide 2
1758856089004,100,-0.006,0.819,0.221,-0.092,0.103,0.99,-0.006,1.117,0.075,-0.212,0.126,0.969,Slide 2
1758856089061,100,-0.006,0.819,0.221,-0.091,0.101,0.991,-0.006,1.116,0.076,-0.21,0.121,0.97,Slide 2
1758856089168,100,-0.006,0.82,0.221,-0.092,0.102,0.991,-0.006,1.117,0.076,-0.206,0.124,0.971,HUD_Follower
1758856089224,100,-0.006,0.819,0.221,-0.093,0.103,0.99,-0.006,1.117,0.076,-0.207,0.128,0.97,HUD_Follower
1758856089229,100,-0.006,0.819,0.221,-0.092,0.102,0.99,-0.006,1.117,0.076,-0.207,0.128,0.97,HUD_Follower
1758856089284,100,-0.006,0.82,0.221,-0.093,0.101,0.991,-0.006,1.116,0.076,-0.128,0.129,0.983,HUD_Follower
1758856089365,100,-0.006,0.82,0.221,-0.093,0.105,0.99,-0.006,1.117,0.076,-0.125,0.132,0.983,HUD_Follower
1758856089419,100,-0.006,0.819,0.221,-0.092,0.104,0.99,-0.006,1.117,0.076,-0.126,0.128,0.984,HUD_Follower
1758856089481,100,-0.006,0.819,0.221,-0.09,0.1,0.991,-0.006,1.116,0.076,-0.186,0.117,0.976,HUD_Follower
1758856089536,100,-0.006,0.819,0.221,-0.092,0.103,0.99,-0.006,1.116,0.076,-0.186,0.118,0.975,HUD_Follower
1758856089634,100,-0.006,0.819,0.221,-0.093,0.101,0.991,-0.006,1.116,0.076,-0.19,0.125,0.974,HUD_Follower
1758856089669,100,-0.006,0.819,0.221,-0.093,0.101,0.991,-0.006,1.116,0.076,-0.189,0.12,0.975,HUD_Follower
