
Timestamp(ms),GaugeValue,HeadPos.x,HeadPos.y,HeadPos.z,HeadForward.x,HeadForward.y,HeadForward.z,GazePos.x,GazePos.y,GazePos.z,GazeDirection.x,GazeDirection.y,GazeDirection.z,AOIName
1758852510328,0,0.204,0.76,0.253,0.14,0.417,0.898,0.086,0.38,0.629,0,0,1,None
1758852510413,0,0.204,0.76,0.253,0.14,0.415,0.899,0.086,0.38,0.629,0,0,1,None
1758852510512,0,0.203,0.756,0.255,0.133,0.399,0.907,0.085,0.378,0.63,0,0,1,None
1758852510628,0,0.199,0.754,0.258,0.103,0.336,0.936,0.084,0.377,0.631,0,0,1,None
1758852510743,0,0.195,0.744,0.262,0.053,0.259,0.964,0.081,0.372,0.632,0,0,1,None
1758852510854,0,0.19,0.74,0.266,-0.009,0.192,0.981,0.079,0.37,0.633,0,0,1,None
1758852510966,0,0.187,0.736,0.269,-0.044,0.174,0.984,0.077,0.368,0.634,0,0,1,None
1758852511082,0,0.185,0.735,0.272,-0.058,0.148,0.987,0.076,0.368,0.635,0,0,1,None
1758852511193,0,0.184,0.733,0.274,-0.064,0.139,0.988,0.076,0.367,0.636,0,0,1,None
1758852511305,0,0.184,0.734,0.275,-0.047,0.139,0.989,0.076,0.367,0.637,0,0,1,None
1758852511416,0,0.185,0.732,0.275,-0.043,0.135,0.99,0.076,0.366,0.637,0,0,1,None
1758852511526,0,0.185,0.732,0.275,-0.041,0.129,0.991,0.076,0.366,0.637,0,0,1,None
1758852511639,0,0.184,0.732,0.275,-0.045,0.133,0.99,0.076,0.366,0.637,0,0,1,None
1758852511749,0,0.185,0.732,0.275,-0.038,0.126,0.991,0.076,0.366,0.637,0,0,1,None
1758852511858,0,0.185,0.731,0.275,-0.043,0.136,0.99,0.076,0.366,0.637,0,0,1,None
1758852511971,0,0.184,0.732,0.276,-0.042,0.124,0.991,0.076,0.366,0.637,0,0,1,None
1758852512083,0,0.184,0.731,0.276,-0.045,0.132,0.99,0.076,0.366,0.637,0,0,1,None
1758852512195,0,0.184,0.732,0.276,-0.042,0.126,0.991,0.076,0.366,0.637,0,0,1,None
1758852512308,0,0.185,0.731,0.276,-0.042,0.134,0.99,0.076,0.366,0.637,0,0,1,None
1758852512419,0,0.184,0.732,0.276,-0.043,0.126,0.991,0.076,0.366,0.637,0,0,1,None
1758852512527,0,0.184,0.73,0.276,-0.042,0.13,0.991,0.076,0.365,0.637,0,0,1,None
1758852512640,0,0.183,0.732,0.276,-0.045,0.125,0.991,0.075,0.366,0.637,0,0,1,None
1758852512751,0,0.184,0.73,0.276,-0.042,0.129,0.991,0.076,0.365,0.637,0,0,1,None
1758852512862,0,0.184,0.732,0.276,-0.043,0.13,0.991,0.076,0.366,0.637,0,0,1,None
1758852512974,0,0.184,0.73,0.276,-0.041,0.128,0.991,0.076,0.365,0.637,0,0,1,None
1758852513088,0,0.184,0.732,0.276,-0.044,0.129,0.991,0.076,0.366,0.637,0,0,1,None
1758852513199,0,0.184,0.73,0.276,-0.041,0.128,0.991,0.076,0.365,0.637,0,0,1,None
1758852513313,0,0.184,0.731,0.276,-0.04,0.129,0.991,0.076,0.366,0.637,0,0,1,None
1758852513421,0,0.184,0.73,0.276,-0.042,0.128,0.991,0.076,0.365,0.637,0,0,1,None
1758852513532,0,0.184,0.731,0.276,-0.038,0.128,0.991,0.076,0.366,0.637,0,0,1,None
1758852513643,0,0.184,0.73,0.276,-0.043,0.128,0.991,0.076,0.365,0.637,0,0,1,None
1758852513757,0,0.184,0.731,0.276,-0.033,0.128,0.991,0.076,0.365,0.637,0,0,1,None
1758852513866,0,0.184,0.731,0.276,-0.046,0.13,0.99,0.076,0.365,0.637,0,0,1,None
1758852513980,0,0.184,0.731,0.276,-0.035,0.126,0.991,0.076,0.365,0.637,0,0,1,None
1758852514088,0,0.184,0.731,0.275,-0.041,0.131,0.99,0.076,0.365,0.637,0,0,1,None
1758852514201,0,0.184,0.731,0.275,-0.034,0.127,0.991,0.076,0.365,0.637,0,0,1,None
1758852514316,0,0.184,0.73,0.275,-0.039,0.131,0.991,0.076,0.365,0.637,0,0,1,None
1758852514425,0,0.184,0.731,0.275,-0.035,0.125,0.991,0.076,0.365,0.637,0,0,1,None
1758852514534,0,0.184,0.73,0.276,-0.037,0.131,0.991,0.076,0.365,0.637,0,0,1,None
1758852514648,0,0.184,0.731,0.276,-0.036,0.127,0.991,0.076,0.365,0.637,0,0,1,None
1758852514756,0,0.184,0.73,0.276,-0.033,0.128,0.991,0.076,0.365,0.637,0,0,1,None
1758852514867,0,0.184,0.731,0.276,-0.033,0.126,0.992,0.076,0.365,0.637,0,0,1,None
1758852514979,0,0.185,0.73,0.276,-0.032,0.124,0.992,0.076,0.365,0.638,0,0,1,None
1758852515091,0,0.185,0.73,0.276,-0.033,0.125,0.992,0.076,0.365,0.638,0,0,1,None
1758852515202,0,0.186,0.73,0.276,-0.032,0.126,0.992,0.077,0.365,0.638,0,0,1,None
1758852515317,0,0.185,0.73,0.276,-0.033,0.126,0.991,0.076,0.365,0.638,0,0,1,None
1758852515428,0,0.185,0.73,0.277,-0.033,0.126,0.992,0.076,0.365,0.638,0,0,1,None
1758852515543,0,0.185,0.73,0.276,-0.033,0.126,0.991,0.076,0.365,0.638,0,0,1,None
1758852515651,0,0.185,0.73,0.276,-0.035,0.126,0.991,0.076,0.365,0.638,0,0,1,None
1758852515761,0,0.185,0.73,0.276,-0.034,0.126,0.991,0.076,0.365,0.638,0,0,1,None
1758852515876,0,0.185,0.73,0.276,-0.036,0.126,0.991,0.076,0.365,0.638,0,0,1,None
1758852515985,0,0.184,0.73,0.277,-0.037,0.124,0.992,0.076,0.365,0.638,0,0,1,None
1758852516095,0,0.184,0.73,0.276,-0.037,0.125,0.991,0.076,0.365,0.638,0,0,1,None
1758852516208,0,0.184,0.73,0.277,-0.038,0.125,0.991,0.076,0.365,0.638,0,0,1,None
1758852516319,0,0.184,0.73,0.277,-0.038,0.125,0.991,0.076,0.365,0.638,0,0,1,None
1758852516431,0,0.184,0.73,0.276,-0.038,0.118,0.992,0.076,0.365,0.637,0,0,1,None
1758852516545,0,0.184,0.729,0.274,-0.056,0.083,0.995,0.076,0.364,0.636,0,0,1,None
1758852516652,0,0.184,0.727,0.275,-0.061,0.069,0.996,0.076,0.363,0.637,0,0,1,None
1758852516764,0,0.182,0.725,0.276,-0.083,0.033,0.996,0.075,0.362,0.637,0,0,1,None
1758852516878,0,0.183,0.719,0.273,-0.082,0.008,0.997,0.075,0.359,0.635,0,0,1,None
1758852516986,0,0.178,0.718,0.272,-0.073,-0.006,0.997,0.073,0.36,0.635,0,0,1,None
1758852517097,0,0.182,0.719,0.268,-0.059,-0.003,0.998,0.075,0.361,0.633,0,0,1,None
1758852517210,0,0.182,0.72,0.264,-0.078,0.005,0.997,0.075,0.361,0.631,0,0,1,None
1758852517320,0,0.182,0.721,0.261,-0.097,-0.003,0.995,0.075,0.361,0.629,0,0,1,None
1758852517433,0,0.182,0.721,0.26,-0.103,-0.01,0.995,0.075,0.361,0.628,0,0,1,None
1758852517544,0,0.181,0.722,0.259,-0.105,-0.002,0.994,0.075,0.362,0.628,0,0,1,None
1758852517653,0,0.181,0.723,0.258,-0.102,0.005,0.995,0.074,0.362,0.627,0,0,1,None
1758852517765,0,0.181,0.723,0.257,-0.101,0.008,0.995,0.074,0.362,0.627,0,0,1,None
